ID	3.3_con_rep1	3.3_con_rep2	3.3_con_rep3	3.3_bap_rep1	3.3_bap_rep2	3.3_bap_rep3
jak2b	90.463871	93.15291523	100.1406504	83.62526948	100.487738	89.87172065
zgc:86599	90.44210835	62.75676731	68.94731557	51.9801621	62.87240981	56.10036021
lrrc1	90.42550002	98.72300702	98.12814083	96.8684526	109.2264731	95.63552735
cpsf4	90.40602818	81.36554107	81.15864235	85.1583581	89.79942364	82.2084469
txlng	90.38884715	90.43438766	100.7656883	115.9309563	86.05598838	105.4680096
nploc4	90.38483824	66.99158553	91.06521213	62.1630009	70.43223172	78.21013867
sema6d	90.3613575	82.74116182	84.59128314	78.8009497	68.82917163	75.09232431
si:dkey-261j4.5	90.36078479	2.953838867	11.33334556	2.257961507	318.8471568	29.05859819
ap1s2	90.32585002	88.65038802	100.7189512	115.1794804	94.1157144	83.95454924
fip1l1b	90.29320606	68.39773928	75.27596547	67.83260956	69.26126834	78.42394712
nol12	90.26972531	76.92517033	80.66593227	59.57949867	75.57951366	84.7114492
TSSC4	90.24796267	120.0868389	110.9504281	130.4612728	82.02916502	112.7158454
ENSDARG00000052668	90.20501009	98.54744226	99.99368199	85.15933026	111.7082234	114.2107003
poc1b	90.20042848	87.3990802	92.61823432	90.98642805	94.41359925	97.42177516
ano5b	90.16549371	86.75679671	107.2711507	104.1931553	79.28694086	88.01826301
vps26b	90.14315836	87.94431237	87.28007247	94.36175062	90.63836466	83.40018092
ugdh	90.13055894	102.1421579	85.82221371	104.084274	84.96171749	86.46657299
tcf25	90.08932446	71.54536457	80.66931085	73.30000995	86.87201518	75.22809718
ncbp2	90.08302474	93.12401792	88.92544261	91.73207102	88.48863676	103.2216677
C1QBP	90.08245204	64.36574743	77.85945561	56.5808862	53.75021223	73.41027429
UNC13B (1 of 2)	90.02690003	114.2708474	100.8721137	80.98975695	124.2062934	123.313347
bcas3	90.01372791	128.1388275	119.3653533	126.4088441	124.5233514	112.0875012
sgk3	89.99826498	75.63678673	73.49770438	76.44687608	63.08471707	75.48971934
TTC7B	89.93297705	92.09789099	73.43407439	82.16363426	65.3897005	77.34182376
sae1	89.89632417	87.98302385	87.27049981	80.37195237	95.93388757	63.91203688
pitrm1	89.8568078	87.50812663	95.07784307	96.58652761	88.63033081	89.83743913
slc39a9	89.82015492	80.69545074	85.13467198	88.83747915	81.49138231	81.07399911
ap4e1	89.77090263	110.6057968	88.95584986	69.41527809	74.50535116	52.88556523
mtmr14	89.72336843	114.4616787	101.0844013	107.4741789	89.76809196	111.8615138
rdbp	89.7079055	86.38331268	80.45646009	87.67137909	93.01676713	73.98358766
prkacaa	89.68957907	87.60027087	89.86468881	91.73061279	100.7482119	96.91567161
dut	89.67697964	104.638776	89.15293389	99.63471999	77.80967516	83.7091657
blm	89.58878367	98.0785426	80.08988379	70.87156646	91.05175589	81.35050666
ubqln4	89.55900321	67.89339953	81.27351419	60.77524947	87.9111049	89.09993529
SCYL1 (2 of 2)	89.51776873	26.75279755	105.726575	83.20772886	84.04140761	82.8737791
dnajc10	89.51032361	109.9177138	103.2872378	109.8389462	104.731545	75.959286
snx13	89.5063147	82.76079018	88.97949994	98.29606239	97.07866328	113.2914142
tmem180	89.43472706	101.9840406	100.5488959	90.51833536	106.7545432	120.5559397
sass6	89.33679517	101.5707546	111.1339978	90.10759982	113.7541359	127.2665479
tmem59l	89.33049546	63.83196514	79.54874734	80.5294415	61.31985452	31.03389056
triobp	89.32362304	105.3846536	97.06557633	87.96691424	92.32746999	89.43598444
tubgcp2	89.31961413	85.6123544	95.85435417	90.9679571	69.16493509	81.59363484
ACVR2B (2 of 2)	89.3047239	99.51359365	93.37334772	99.06017632	123.0213009	122.0562074
SCYL1 (1 of 2)	89.29097908	124.0054225	39.81260797	79.85379369	87.30878827	76.14016614
dldh	89.27437074	86.34023934	78.63033574	86.51888919	70.86105498	64.57827122
rqcd1	89.2543262	86.8854715	86.07954915	88.01746631	87.3092559	97.04061874
DCAF8	89.17930236	79.38852925	79.89279975	73.86191561	77.96352777	74.66876706
slc31a1	89.14322218	85.74211965	82.24879861	74.37618567	76.02283367	66.88595905
GPATCH2	89.14207678	116.6665975	113.8988053	111.3977969	105.8847382	125.8664183
atg5	89.13062276	86.77478937	80.34834542	92.29008806	90.72768336	75.73555395
mier1b	89.10313311	89.19507495	86.94052483	75.51603755	81.50073506	82.06455471
psmd8	89.08366127	73.01585571	80.15238758	74.94878504	79.19107525	68.89638998
zgc:110727	89.08137046	87.75566204	89.08029435	78.32313546	88.38061258	81.09204202
dap	89.06934374	114.0761995	91.86030543	123.1156687	98.98568751	105.1527098
amd1	89.00348311	72.05188525	89.14223505	77.15411893	100.1790975	86.75480843
ctbp2	89.00291041	93.28867804	93.21568049	83.36862053	92.20869016	82.70146934
uba5	88.99317449	83.9477606	73.23023319	84.25036522	64.41233889	59.67195369
eif4ba	88.92330495	88.2245617	92.73310616	90.72394616	94.11290857	106.2731743
GOLM1	88.91585983	72.33158935	91.56355319	69.90961897	93.0013351	85.23288921
zgc:85910	88.85229001	88.33742476	95.85210178	89.14759664	68.16699744	81.8832235
tmem192	88.83396357	88.57023889	87.88990678	91.47153345	93.13928806	86.08857409
zgc:152652	88.82651846	136.5959236	98.48964926	77.97607608	91.05970572	89.97546737
cwc25	88.80876472	93.00842871	82.51964839	94.91442081	81.908047	81.99779596
spen	88.80532852	87.49122444	95.47482663	99.9312273	80.0996942	103.1373171
GPAM	88.7973107	70.34258241	65.70556475	83.54798315	59.03731767	74.28445314
CABZ01014055.1	88.78299317	78.69553917	74.80915786	75.88594257	83.37970106	66.03568705
fam98a	88.73087737	91.17699387	89.6011593	89.66526924	72.51789334	88.45084171
med23	88.72744116	73.11944982	70.65068472	88.34897121	90.08608521	70.51393661
katna1	88.70968743	101.4110016	97.19171012	99.04996869	87.35648725	100.4340385
ENSDARG00000029215	88.70911473	51.9340179	68.45516858	44.15596605	66.32357186	48.46144439
axin2	88.70396042	99.47978926	110.6829569	105.0355278	111.8536585	174.7473603
nedd1	88.69136099	80.19819901	86.15331489	82.09315301	73.71130331	75.8618543
med27	88.67303455	89.44642698	88.32236546	84.83268614	95.57100116	73.4810927
BX571823.1	88.63294548	116.4970303	106.0008034	107.7157594	70.43363463	100.790837
brip1	88.57853887	134.6009191	107.0689988	110.6409742	89.30606647	100.8350421
tars	88.51210554	68.20145571	71.09778393	74.04954155	91.28417155	59.63496573
snrpd3l	88.50523312	89.0805762	79.7396373	85.39313357	90.36152348	79.64545193
arhgap10	88.45998973	109.2999658	98.23400311	94.02975965	94.15312537	90.58486655
CCDC174	88.45197192	53.95481187	64.5923215	77.9712153	74.09242757	75.64488834
txnl1	88.43364548	86.59704369	82.52021148	90.0385768	96.25842774	88.03630592
znf236	88.41589175	74.3124178	85.08737181	94.59749824	78.07201959	94.3220037
zgc:171750	88.40386502	101.9137056	93.93419257	79.3813263	65.8606111	94.68241077
vrk3	88.34487681	99.62809241	88.21988176	95.0704517	101.4590203	95.02522601
lnpa	88.30936933	128.1551845	94.53332804	94.9839299	88.56579688	92.76399867
capns1a	88.27271646	88.35323649	112.6025554	85.27598887	87.07309915	56.46437587
slc35e3	88.27042566	99.01416099	87.35721679	99.02323442	97.38636851	91.21997689
FYCO1 (1 of 2)	88.26298054	83.0764796	107.8004622	97.14454465	107.0033262	131.1381047
FASN (2 of 2)	88.20628313	77.22177663	58.33912663	99.57444637	88.83936461	64.46054125
zbed4	88.19540181	101.376652	110.828236	93.68901928	113.4684096	115.7953186
rpsa	88.16218514	81.41788336	105.5767911	53.0286314	85.24697614	113.6107736
slc25a39	88.12324147	89.07512387	86.00916199	70.19251611	85.52568787	71.08364141
elof1	88.08315239	84.89919073	80.95986903	94.43174579	87.58983818	83.92613166
lysmd1	88.0407725	79.75547049	97.11175031	97.07309125	85.21003281	87.7476194
dlg1l	87.9388317	82.83657745	95.60377589	85.11606936	87.6857038	103.4661491
hat1	87.90160613	65.9501921	77.56382956	56.15022149	80.73614834	70.40658131
mrps30	87.84949032	96.79997317	97.32629036	105.2391943	84.31123424	104.5491746
cish	87.80539234	63.36906304	93.10700272	90.95386085	73.80342783	68.73400382
snx17	87.76931217	82.69590755	90.27856528	86.83872823	79.82425593	79.6278601
mgea5	87.74525872	80.84593482	88.23790088	95.27071566	104.5061439	100.4335874
MEAF6	87.7355228	76.41428779	74.70442177	89.16558151	99.34436519	79.35360791
si:dkey-78p8.2	87.72807768	58.44779752	67.8988285	69.20966729	64.79439843	54.60054355
SLC37A3	87.72349608	112.6029822	100.4143156	108.1702419	70.4621605	65.67798642
glrx5	87.66622596	102.0260235	90.76733369	86.85476879	79.99400821	72.44903841
chek1	87.64045441	107.9510614	91.02861081	86.6141604	72.58102436	76.32961667
tmed10	87.64045441	93.72922563	95.35432382	106.6468749	99.37897034	90.03636218
OPA1 (2 of 2)	87.63071849	77.62415796	53.32463307	104.9008843	47.01576986	33.67649985
capza1b	87.62900039	73.34681164	81.71273004	70.85309552	80.66459986	82.00907277
nipa2	87.5820389	80.85356807	87.55261153	83.13919192	95.81510774	53.9212281
mpp6a	87.57917539	94.21393702	114.3340794	110.5452169	109.6272381	146.1204838
WIPF2 (2 of 2)	87.56371246	83.79291467	81.06460511	78.27258339	95.35027643	88.46031423
ccm2	87.5327866	84.92808803	97.93725086	81.96482854	92.50563974	122.8866322
hsd3b7	87.5316412	105.2341695	94.67184996	83.49548677	84.69703487	81.64911678
nfkb2	87.52820499	104.2374851	80.33652038	50.55644093	83.16412034	56.79456107
kdsr	87.51675097	56.06949482	84.19655197	63.72865672	80.28581378	74.79867599
atp13a	87.50472424	93.71668529	104.8036586	72.36625496	105.6448403	93.04862553
zc4h2	87.44287252	85.91659395	97.02503333	97.54361433	88.8795814	76.19429486
slc8a1b	87.41824637	66.77621883	61.89508571	74.81511371	72.51415225	60.11084741
elovl1b	87.40679235	80.0809741	94.23207101	85.56909364	78.82725356	84.50936864
apaf1	87.36555787	61.17886543	75.06987188	54.51651481	75.87880143	84.18369416
plaa	87.35925815	85.66360622	85.84248521	72.97093544	86.40811915	82.77003238
rpl10a	87.34608603	65.58052469	51.20136231	62.50811597	62.19527124	87.63981303
vps51	87.33978632	99.60301173	90.17946017	92.95552824	75.80631767	82.60854836
C20H1orf112	87.32260528	111.3118725	78.62470476	104.1766287	103.0405691	133.3673059
si:dkeyp-93d12.1	87.31974178	82.12668518	72.51622589	72.75803347	81.75746784	106.0065904
MTBP	87.29454293	120.9603008	103.4967099	117.8985982	73.14078601	107.5479057
cnnm2a	87.26132626	93.12510839	90.3759811	75.38722699	106.4122328	102.5333308
PRKAG2 (1 of 2)	87.26075356	77.64106016	86.0682872	80.91490101	71.58074853	60.45907551
bud31	87.25731735	106.2962818	98.89170069	104.5868782	100.2497107	108.2330851
zgc:154018	87.20462885	102.2419354	104.0057498	107.3200923	85.64961171	75.59166176
mfsd4a	87.1788573	69.08909367	72.95093696	54.20979987	85.29701331	66.7596587
elp2	87.09696104	89.71250027	85.64821666	99.6779809	86.51240223	85.90228107
rps11	87.09638833	74.38820507	64.28092873	69.40507047	58.41021627	68.43629585
eif3m	87.08493431	80.13331638	75.60030948	69.25827504	70.52155042	87.08138505
DTX3	87.00590156	117.3650399	108.3410355	112.0914296	79.77655694	79.97879464
C2CD3	87.00361075	114.1896078	98.42883476	92.21085742	77.70726262	85.25769821
ankfy1	86.98585702	86.27099485	87.70408469	86.5145145	74.63722484	105.9939604
sgpl1	86.96466707	123.4776377	98.5420173	103.0508731	99.9766106	104.2149297
GRAMD4 (2 of 2)	86.95894006	116.3361868	101.5264327	81.80588117	89.12883199	110.5543051
plekha1	86.86788058	123.8865619	112.988277	116.0456706	94.3500006	99.56121288
TMEM246	86.85356305	71.81743542	97.04980961	90.83379969	96.34774644	81.04467939
mknk2b	86.84325443	103.3874682	115.5672624	105.4102936	132.1767008	128.7722285
grin2ab	86.83122771	70.35893938	60.36458741	27.5834919	88.10938304	174.1167607
arhgef11	86.8277915	62.47815368	64.16549379	81.40195072	101.4538763	83.01857343
USP38	86.81290127	92.92337249	85.92863909	88.72665347	76.07333848	82.97166187
l3mbtl1b	86.79572024	74.72897517	78.06104443	72.67540029	72.76620866	79.83941319
slc25a20	86.78083001	69.40478309	62.61979186	49.58525796	50.8924817	40.25534977
pex5	86.76364898	81.82571702	83.50281617	78.71783044	77.95230448	63.16957124
atrip	86.75276765	92.23147287	98.35169043	87.0234377	81.42217202	93.783874
SLC9A1	86.63937283	79.86615262	87.79981122	68.55443474	83.02803794	82.25220095
zgc:152863	86.63822743	109.0557018	106.7007332	78.60651867	73.01452398	70.51754519
p4ha1b	86.54716795	81.62180019	81.83323285	109.1253843	95.40686052	77.34092161
mcl1a	86.47615301	114.6928571	90.8461673	145.3862842	133.5482805	83.24095226
casp2	86.46412628	91.30403296	93.66052731	81.88511182	89.24948237	99.53324637
CNST (1 of 2)	86.43606393	74.94652281	83.96342971	76.54360551	90.86142758	105.0994832
ralgapa1	86.4217464	76.69780852	74.2291677	45.08524913	85.76511809	68.47283274
nck2a	86.40971968	89.67324356	84.40208247	72.43770836	72.98038647	77.05764797
MAST3 (1 of 2)	86.39826565	92.14696189	92.41946099	87.49201647	84.53663533	103.6253777
ulk1b	86.31694209	79.56136784	85.39820149	87.37389962	93.80426806	110.8768221
txnl4a	86.26368089	83.55301252	83.4549529	81.73005307	78.52515997	66.65095018
rps6ka1	86.20354727	79.97465382	85.48210297	74.08356698	55.40798587	68.14625612
PTDSS2	86.20297457	112.9159455	88.61067125	85.20307724	93.05698392	114.6536537
frmd8	86.19839296	96.14242318	91.498797	83.75894081	95.52189926	104.9059731
taf13	86.17720302	83.72039879	76.59192372	79.07072274	89.60395132	87.17881675
sav1	86.14684986	65.99162974	70.92266069	72.1314795	77.27843937	59.93583121
slc25a28	86.0672444	87.19189198	101.3924155	102.1875993	96.47307319	106.5113407
ppm1aa	86.04319095	75.14716824	72.91489873	60.62650973	73.85440027	86.60956303
mtmr6	86.00195647	93.0863969	96.49346954	91.17065144	98.95248528	91.99040902
ptpn23b	85.94296825	88.48136605	89.35001793	91.03163326	68.7847461	90.85145051
sptlc1	85.94125015	101.7168768	89.9074842	88.39223211	83.16832908	97.35050567
rpl17	85.93380503	84.94989732	65.70838023	71.78344797	53.66276408	73.39493781
gemin4	85.88398004	79.10064666	68.27835605	77.12738466	47.58114315	64.58052659
CIT (1 of 2)	85.87825302	103.2042702	105.1567206	103.0946201	108.9486967	106.3164773
col4a3bpa	85.85706308	98.91983583	92.42621816	82.86941887	60.99297617	79.11634368
numb	85.85591768	82.04708128	80.49362451	78.99538072	104.8994267	94.4889006
calrl2	85.83816395	52.66942705	86.35602989	126.7490984	110.6892421	68.18910802
ENSDARG00000016551	85.8152559	70.24389539	81.77636003	78.23612757	75.38263843	58.23032541
fam48a	85.77344872	72.80103424	83.43974928	57.97447057	80.01551952	84.57838276
NFRKB	85.7631401	66.64590834	81.91657124	54.9087794	73.99515905	63.84257168
fam178a	85.73278694	78.63719933	79.39783728	93.14023771	78.4423882	84.41464337
hadhaa	85.73221424	66.85963935	66.4499793	100.1538508	65.38782995	67.99740213
heatr7a	85.68926165	80.6065779	91.5399031	94.32237834	75.49627425	63.24986218
SLC12A2 (6 of 6)	85.68124383	79.27784712	108.2103969	115.3544683	120.5404859	75.39138549
LAMTOR4	85.64058205	82.02908862	82.18179004	88.65568615	93.13554696	71.54238232
bmp15	85.61767401	89.33465438	84.75627063	64.66873072	51.49199251	49.10377188
C10H5orf44	85.55811309	121.0246382	99.62992117	105.6776362	103.2033068	94.66301465
si:ch211-114c12.2	85.55410418	90.24028501	94.57668653	103.6045154	103.4834215	93.32603523
DSN1	85.54093206	64.09204088	75.43982677	70.64262393	77.16012718	79.24264403
tor2a	85.49167976	94.05854585	95.04180485	103.5743786	99.54685207	83.38800195
rbx1	85.48308924	73.39969916	78.69509192	82.40084011	73.56680344	72.32544449
eif4e2rs1	85.47392602	84.41066271	78.38764083	81.7164429	77.56182747	76.43246124
ppfibp2b	85.46419011	95.25478522	100.0302833	100.5898624	95.56913061	50.99827714
ripk2	85.41894672	73.82552548	90.87488526	74.84282013	74.42211175	104.6908114
fam188a	85.35480419	133.9526381	106.9293507	114.2437811	80.15019901	116.1913604
TTF2	85.2608812	75.92466931	75.23767486	68.45235845	66.50127397	62.9458392
si:dkey-7l6.7	85.23510965	243.515951	158.6402597	202.5451167	125.2322893	134.0015141
abhd14a	85.2070473	69.81425245	90.06796691	77.70678911	78.93714829	64.21741308
nfyal	85.19616597	100.9813586	94.13578139	93.37306887	96.35242281	92.72926607
ENSDARG00000079289	85.19101166	110.1837871	135.4389641	129.3928743	150.7867882	130.8679122
ACVR1B (1 of 2)	85.18872086	87.17062792	86.8250899	69.79976544	99.91347959	94.35718737
sptlc3	85.17096713	87.86634417	80.86695798	87.85365817	74.05174314	71.45577637
NAIF1 (2 of 3)	85.09193437	58.95377297	109.4373858	96.63319106	107.9287801	75.18253884
oxsr1a	85.09193437	69.92929643	81.46271486	88.10544635	86.10181682	92.14648017
PPP1R21	85.09193437	91.04341199	82.3732431	83.95677438	84.59462234	69.25318847
psmd14	85.02721914	71.35671424	77.33521208	56.20174571	70.96627333	78.69639502
cox17	85.01805592	117.9724286	95.97767246	109.6304189	86.71582438	79.81640848
CCDC34	85.0066019	78.4469133	74.53324021	67.09231344	69.52174222	62.52408624
esf1	84.98827546	56.30612558	65.32322172	60.39562289	54.43343008	70.60144471
ska1	84.9539134	85.37681411	82.8631377	75.38139406	75.7763889	84.67265695
cdkal1	84.92184213	71.42377779	73.44195775	80.50854017	82.2279108	57.05663429
cep85l	84.91955133	56.05640925	79.73907421	65.62727567	75.23439746	67.08668639
eapp	84.90007949	78.1061432	81.02349901	84.4827103	82.81947178	80.18809237
cx44.2	84.85197259	130.66925	96.23388171	81.6581136	83.72715545	69.13951816
trmt61a	84.84910909	89.46223871	91.94364382	88.61971641	76.6630289	90.03365574
slc23a2	84.8050111	69.42713761	78.94904878	67.50693759	94.68716697	87.6452259
usp45	84.77580334	95.49577784	91.68799768	94.59749824	79.43564947	93.61833032
PCSK6	84.7523226	87.1499091	74.66669425	74.51909247	85.69684306	84.26578939
vps13d	84.74774099	74.65155221	70.73514931	75.34007747	76.17762156	78.49927626
znf646p	84.72082403	89.95131196	94.02203574	90.84546555	143.858744	132.8968371
pomt1	84.64408208	90.88311373	102.3536225	98.95907218	95.62290888	90.47164731
gosr2	84.59082088	63.50155445	84.06197173	88.90698825	61.65000634	85.05246014
blf	84.57822145	12.54033977	16.57206444	3.451150675	300.0612378	28.47170753
si:ch211-129c21.1	84.56562203	108.4510393	93.71064297	69.80365406	74.62226045	95.04146463
per3	84.48487117	68.57712067	100.5849341	68.34542138	116.0025352	153.3191527
leo1	84.42702835	83.66369465	93.48990885	85.06017044	93.41004996	75.94575382
CDKN1B (2 of 3)	84.3485683	59.3915944	77.21189379	65.01481794	84.1760871	163.5562471
cnot10	84.33367807	78.38530207	87.49123393	75.76199279	80.88859805	95.64545095
tax1bp1a	84.31592433	70.99577055	79.36067286	72.48874651	80.5794899	72.71291592
YRDC	84.30962462	65.15142698	77.93153206	64.3226435	56.29275533	78.17315071
mcu	84.2975979	78.76314796	87.86850909	65.41194331	87.58142072	85.85085878
RAP1A (2 of 2)	84.26209043	88.8603024	96.69055357	81.07725091	91.8691856	81.06001586
