ID	96_con_rep1	96_con_rep2	96_bap_rep1	96_bap_rep2
SIPA1L2 (1 of 2)	11.61994719	17.80126218	10.24458872	6.220577162
PPFIBP1 (2 of 3)	11.61424767	17.18994219	15.14855619	11.01082075
ABRA (3 of 3)	11.60664832	16.21837896	17.38179768	9.159381763
cyp2p6	11.58673801	11.89822463	11.85381088	11.56942995
ZNF217	11.58658602	12.34803721	9.905132434	9.328999943
exd2	11.58217839	12.53233627	14.5771296	12.15596962
prtfdc1	11.58179842	9.89071637	9.585614094	10.51632721
MVD	11.57343913	14.08216852	11.43882046	10.01137388
snip1	11.5655358	8.925050714	11.90403917	11.77206714
hoxa4a	11.55466872	9.158741926	12.09734776	13.15886539
lhx6	11.55451674	10.81221168	8.891556356	8.373993046
ppap2c	11.55337683	12.78703758	11.11923822	14.02176961
fam82a2	11.55200895	13.5154489	13.67570446	13.68253325
tnfaip8l3	11.55185696	11.97943908	11.63046756	12.49520598
irx1b	11.55109703	10.7705601	11.7582749	10.6403181
ppp1r26	11.55109703	12.59376929	9.029396568	7.85897571
ANKLE1	11.55102103	17.34168175	15.237574	8.933224188
asap3	11.55102103	13.39239856	10.67191255	12.3255878
ctdnep1a	11.55102103	10.81221168	13.10025193	13.11713931
CU019646.2	11.55102103	12.71669677	10.67191255	10.00747267
FAIM2	11.55102103	12.04191646	8.629998644	10.5728666
pir	11.55102103	11.67227398	19.10719671	17.75336959
ponzr5	11.55102103	10.81221168	20.59346822	19.88151236
RELL1	11.55102103	10.83709206	12.54697397	14.19138779
RPH3A (2 of 2)	11.55102103	12.59794674	11.69437123	10.12055145
stat2	11.55102103	12.9009344	12.07824057	15.8875696
STBD1	11.55102103	11.49804993	10.48020154	13.06059992
stk38l	11.55102103	13.14777227	13.16415559	8.382191258
TMPPE	11.55102103	10.6980077	11.18314189	10.40324842
urm1	11.55102103	13.71584342	11.5665639	13.98055239
wdr46	11.55102103	12.63892256	12.13882124	15.73547863
zgc:77880	11.55102103	11.59161242	15.20907297	10.74248478
wash	11.53475841	10.54596097	11.50119044	12.19837417
nup37	11.52761502	13.57669763	8.789374391	12.44516862
her15.2	11.5101365	9.917685467	11.9637891	16.54941974
spns2	11.49683762	11.79514002	9.865512159	7.463199955
grn1	11.48619853	15.0115887	12.53975286	15.0600025
zbtb22b	11.4758634	13.08523346	11.82256199	11.92981205
bcl7bb	11.47517946	9.952149391	15.91201332	14.64370294
ENSDARG00000060312	11.47510347	10.81227312	10.41629787	11.25133933
aco1	11.47502747	20.71773341	13.48367393	8.933224188
atg9b	11.47502747	12.2966792	10.1606832	6.238726308
C1H4orf34	11.47502747	10.62791262	12.26969595	13.45637568
C20H6orf162	11.47502747	10.13681705	13.73928861	11.64711508
cnpy1	11.47502747	12.72425303	13.80383131	17.6402908
cnrip1b	11.47502747	11.79255983	10.79971988	6.671648444
dhodh	11.47502747	12.83974711	12.71682992	14.9829393
e4f1	11.47502747	9.952395123	14.26687729	10.74248478
foxa2	11.47502747	11.05794377	12.90854092	10.34670903
gabra6a	11.47502747	12.65520231	13.86709594	11.98635144
igsf9ba	11.47502747	15.48947617	10.09677953	3.788139371
nuf2	11.47502747	11.0261829	9.521646522	14.41754537
PAOX	11.47502747	14.63045823	13.22805926	12.89098174
PPIP5K1 (2 of 2)	11.47502747	17.07880985	15.78420598	12.77790295
rbm18	11.47502747	11.24224283	12.01388957	13.39983628
rchy1	11.47502747	11.49510115	11.7582749	12.49520598
SMPDL3B	11.47502747	16.8329549	16.48714633	14.4197504
syt3	11.47502747	13.6402808	11.37485289	5.371242392
trim55a	11.47502747	15.60398732	15.78420598	11.92981205
USP38	11.47502747	11.733707	11.50266023	9.952007521
zcchc17	11.47502747	13.94535719	13.16415559	15.60487263
zgc:136360	11.47502747	10.93507773	7.73234382	12.55174538
ZDHHC3	11.46043671	16.32944986	11.6519392	8.707066614
crygm5	11.44592194	8.479231281	12.6625118	13.11719585
clul1	11.44455406	7.280918775	15.93386837	11.10914275
nkx3.2	11.43596678	10.56654103	11.7582749	10.91210296
zgc:113333	11.43262307	11.79532432	17.51005234	18.14914534
si:ch211-198n5.11	11.42107205	11.91585591	12.39788671	13.10481373
zgc:153031	11.40473343	12.28660419	16.23728299	18.2877234
grid2	11.40382151	18.36951762	13.10025193	6.615109051
slc6a17	11.39994584	9.829283349	4.985917541	3.731599977
ascl1a	11.39941388	9.769939051	13.16415559	12.89098174
C18H15orf39	11.39941388	10.62797405	11.18314189	11.4774969
cenpp	11.39933789	9.706478741	11.18314189	17.94566007
golph3l	11.3991859	15.17395617	19.50403849	16.70473346
SLC22A15	11.3991859	12.75810262	10.79971988	9.102842369
cacna1f	11.39903391	12.90222449	9.969100005	6.106254508
DOK4	11.39903391	10.93507773	11.31094922	9.442078731
ENSDARG00000063670	11.39903391	13.42895121	10.67191255	9.611696911
galnt14	11.39903391	9.235717501	10.48020154	9.442078731
golt1b	11.39903391	12.22517117	14.44222895	14.92639991
GSE1	11.39903391	13.39479445	10.24069059	8.820145401
jarid2a	11.39903391	16.27975055	8.115765828	5.145130049
mettl1	11.39903391	11.91837466	9.90506853	13.45637568
nek6	11.39903391	8.53918991	10.67191255	13.62599386
pigu	11.39903391	13.45383158	9.918807818	9.950933273
poll	11.39903391	11.85657304	12.84463725	11.13826054
rexo1	11.39903391	13.39239856	9.777261194	9.046302975
si:dkey-219c3.2	11.39903391	13.39239856	7.567408453	6.502030264
si:dkeyp-8h9.1	11.39903391	13.30848106	11.50266023	8.085133284
STEAP2	11.39903391	11.97943908	10.54410521	8.424369646
ykt6	11.39903391	13.21178548	12.52511892	9.442078731
zgc:165653	11.39903391	12.71663533	12.27685317	10.71240583
slc17a7	11.38991469	19.71379498	11.69564931	6.099865557
FAM49A (2 of 2)	11.37106828	11.40215298	7.611885406	11.28254907
zgc:109934	11.36012521	9.266065414	10.75517902	11.25348782
rfc4	11.35586957	14.70141337	11.7582749	10.84029793
nfyal	11.35092999	11.21287785	10.1066846	9.534746797
exosc9	11.34697833	10.38218054	12.46121525	12.43866659
otx1b	11.34120281	14.3954155	13.13450429	11.16873527
ube2w	11.33276753	9.114510151	13.39101362	14.1348484
psmf1	11.32684003	7.9248597	10.35239421	11.13826054
tlx2	11.32326833	11.61084096	9.622103088	9.442078731
ap4e1	11.32319234	12.10267372	13.86709594	8.876684795
banp	11.32319234	9.400788028	10.60800888	10.23363024
si:ch211-152p11.8	11.32319234	14.00672877	11.7582749	13.79561204
hmx1	11.32311635	8.003002503	8.946705222	8.367830252
TNFAIP6 (2 of 2)	11.32311635	8.170591784	7.860151156	8.254751465
ABCC3	11.32304035	20.39576295	11.05533455	7.350121168
C8H1orf106 (1 of 2)	11.32304035	9.422412452	10.1606832	7.915515103
cyp2v1	11.32304035	11.92869541	14.25281848	17.75336959
DDAH1	11.32304035	16.09545148	10.73581621	8.141672678
dnajc5gb	11.32304035	14.19557388	12.89607971	17.52721201
efcab7	11.32304035	8.294010723	8.882801554	10.17709085
efnb3a	11.32304035	9.829283349	8.818706175	8.876684795
EML5	11.32304035	16.04403205	12.59764958	5.314702998
ENSDARG00000094860	11.32304035	10.87561056	11.9620637	6.954345412
ercc8	11.32304035	11.11968395	14.12271061	11.30787872
FAM105B (1 of 2)	11.32304035	9.296720491	11.31094922	11.98635144
fscn2b	11.32304035	12.40947023	9.777261194	10.03042766
jhdm1da	11.32304035	15.68010283	9.138224515	6.162793902
kcnt1	11.32304035	9.833276496	10.41655349	10.40324842
kif13ba	11.32304035	16.34118357	8.243573164	4.410072701
mmp9	11.32304035	13.81045027	10.60807278	20.58033927
msrb1b	11.32304035	10.19302827	14.82565096	18.37530292
mtrr	11.32304035	14.74392502	12.14169691	11.64711508
parp6b	11.32304035	12.16373814	9.142442157	7.971997958
ppa2	11.32304035	10.87364471	11.50266023	13.30739437
ptcd1	11.32304035	12.3686787	10.03287587	11.02518175
UNC13B (1 of 2)	11.32304035	12.98061302	10.48020154	8.424369646
WFS1 (1 of 2)	11.32304035	15.6262875	12.58902258	9.328999943
zgc:114119	11.32304035	12.36714288	11.24704556	12.62049728
znf574	11.32304035	13.20975819	6.773788801	2.940048467
si:ch211-253h3.1	11.30016629	14.19299369	12.52793068	9.216316932
phf23a	11.29264293	12.0408721	12.58908649	10.79902418
ankmy2a	11.27463246	8.634656824	9.8662151	9.442078731
NAGPA	11.2718207	12.28660419	12.65292625	14.36100597
ptpn9b	11.26878095	17.42301907	10.6919783	6.049715115
LRFN4 (2 of 2)	11.26406935	12.04093354	9.329935518	6.388951476
gabra1	11.25495012	15.17708925	7.668440152	3.901218158
mapk8b	11.25084647	14.80640241	10.54410521	4.862387849
gh1	11.24879465	8.354890847	7.221114477	7.915515103
ENSDARG00000088967	11.24795872	10.90509841	14.05899866	15.3222322
nfyc	11.24750276	13.88386273	12.90911606	9.457118209
flvcr1	11.24742676	16.28011915	10.54410521	9.894393879
tmem176l.1	11.24742676	10.99651075	10.35239421	17.2263659
acad11	11.24704679	12.65526375	13.80325618	16.05730086
C9H2orf69	11.24704679	9.465722732	11.24704556	8.763606007
cacna1r	11.24704679	11.19156059	10.54410521	7.576278742
ccdc53	11.24704679	10.38242627	12.01388957	13.62599386
cetn4	11.24704679	9.522118245	12.33340791	14.75678173
CPXM1 (1 of 2)	11.24704679	10.69088147	11.31101313	8.711589765
ESCO1	11.24704679	13.78839582	13.1642834	12.77790295
extl3	11.24704679	15.9738141	9.266031851	5.710478753
fam73a	11.24704679	13.88386273	12.01388957	11.64711508
foxi3b	11.24704679	9.769447587	11.57020641	12.4953756
gemin5	11.24704679	16.28380513	11.7582749	11.19887077
gpr182	11.24704679	15.00968427	11.31094922	13.51308469
npl	11.24704679	14.43675992	16.742761	16.63032761
ORC4	11.24704679	11.05794377	9.649453858	13.62599386
PALD1	11.24704679	11.24230426	8.76304608	8.424369646
si:ch211-247h9.1	11.24704679	9.030654077	9.652776849	7.745896923
sst1.1	11.24704679	9.829283349	12.78073359	11.81673326
star	11.24704679	8.662055952	9.202128183	11.05384722
stk40	11.24704679	18.56180298	11.91407204	5.893440231
tmem168a	11.24704679	13.94535719	13.67544884	10.51632721
TMEM63C	11.24704679	12.16373814	10.93142534	9.611696911
trappc6b	11.24704679	10.2593145	12.75753656	14.64370294
zgc:111974	11.24704679	10.32074752	11.22480708	9.961336521
DENND6A (2 of 2)	11.22500866	12.3694159	11.15010369	11.02749987
nucb2b	11.221057	14.86138496	11.90857633	17.89765812
ENSDARG00000075513	11.1845041	15.23538919	15.48814029	12.83444235
ugt5b3	11.17819663	11.03803947	12.20540886	20.33829413
RNASEH2C (1 of 2)	11.17652477	14.48185176	11.09137622	17.13641173
ahr1b	11.17629679	12.66472443	8.307476832	5.880096934
cog8	11.173865	11.61385117	10.60960647	10.45978782
six1a	11.1726491	13.10691932	14.63393996	13.34329689
pdgfaa	11.1714332	9.583551266	10.67491602	10.96864236
accs	11.17105324	12.40947023	12.97244459	9.611696911
adam19b	11.17105324	13.03068094	8.134361795	7.689357529
asb6	11.17105324	14.55962596	12.26950424	11.81888176
C17H1orf115 (1 of 2)	11.17105324	9.644984287	9.777261194	15.71795142
cyp2aa1	11.17105324	8.662055952	8.314122813	12.55174538
cyr61l2	11.17105324	10.44361356	9.393839186	9.215921156
dub	11.17105324	9.277491955	8.563091503	10.16821416
ENSDARG00000086662	11.17105324	12.0553703	13.5475776	8.88273451
fam123b	11.17105324	14.8739173	11.9499859	6.506666494
fdx1l	11.17105324	13.5429709	14.12271061	12.59884269
gpr56	11.17105324	12.9009344	11.24704556	11.25133933
inadl	11.17105324	19.6585667	11.50266023	7.407169416
mapk8ip2	11.17105324	18.73707138	8.05186216	2.487767242
MFF (2 of 2)	11.17105324	12.34803721	13.67538494	12.38879885
pdzd4	11.17105324	11.91800606	8.563091503	5.65393936
prickle1a	11.17105324	11.11949966	9.649453858	9.837854486
prickle3	11.17105324	15.73225946	11.82217857	10.40324842
PSMG4	11.17105324	9.767850329	11.63046756	12.15596962
scarb1	11.17105324	13.94554148	24.79462316	21.34514765
serhl	11.17105324	14.3756955	13.41977027	16.07454538
serpine1	11.17105324	10.01401244	10.0333871	16.96181808
si:ch211-207j7.2	11.17105324	14.39228241	10.73581621	10.00747267
si:ch211-236l14.4	11.17105324	14.43675992	15.93808601	10.79902418
si:dkeyp-86h10.3	11.17105324	7.310529491	4.920582431	3.957757552
six4b	11.17105324	11.79514002	9.905196337	9.894393879
znf687a	11.17105324	12.47090325	10.495155	10.35479416
GABRA2 (1 of 3)	11.12796489	9.792177805	9.347061701	8.982978855
nudt17	11.12690098	11.00068819	13.03634826	16.00064839
CABZ01086777.1	11.12408922	17.97327464	17.19008667	7.463199955
mtx1a	11.11025839	9.767850329	8.563091503	8.933224188
TMEM97	11.1065347	9.283942423	7.473533965	15.0727804
add3b	11.10007525	13.63972791	13.1642195	12.94752113
dhrsx	11.09999926	13.57669763	14.82565096	13.00406053
MRPL52	11.09939131	10.56678677	12.90854092	12.55253693
pde8a	11.09756746	14.98965711	9.905132434	7.576278742
rorca	11.09574362	13.56981713	9.138224515	6.106254508
coe2	11.09536365	12.05451023	9.521902137	10.68594539
atp5s	11.09505968	9.829283349	10.60800888	10.97390052
atrip	11.09505968	11.42654189	7.987958492	9.102842369
BX571714.2	11.09505968	11.61084096	14.10750154	14.8118511
EEF1E1	11.09505968	12.9009344	12.39731158	10.52407311
ENSDARG00000079289	11.09505968	15.05790919	8.820687189	5.944325685
ENSDARG00000088238	11.09505968	13.63813065	9.138224515	6.275872689
fam89b	11.09505968	10.19788148	14.12271061	11.30787872
FBXO33	11.09505968	16.28042631	9.36898066	5.540860572
gdap2	11.09505968	13.76099669	14.57003629	15.83103021
GPC1 (1 of 2)	11.09505968	13.35277427	10.03287587	6.106254508
grhpra	11.09505968	4.792512829	5.504259363	7.23704238
mtif3	11.09505968	9.118011833	10.99143088	11.70365447
pim2	11.09505968	14.86771256	7.987958492	16.39642414
prkrip1	11.09505968	11.81934463	10.35686746	12.73125795
ramp2	11.09505968	11.36510887	10.54416911	9.611696911
si:dkey-172m14.1	11.09505968	10.72276521	13.04459183	15.60487263
SLC10A7	11.09505968	12.59419932	11.75878613	16.14589809
slc5a2	11.09505968	10.87364471	7.540632816	9.160399472
TCF24	11.09505968	6.81918819	10.57899661	11.33332145
wdr85	11.09505968	13.14678935	12.01388957	14.07830901
zgc:172302	11.09505968	16.51755777	14.69784362	11.02518175
ugt5b2	11.09391977	11.11513791	12.41271236	11.39178318
ENSDARG00000070530	11.08122885	7.182564509	11.39843335	13.68372058
spsb4b	11.07742917	12.96353464	12.90854092	12.1585139
ctsa	11.06504222	14.81985624	13.82760348	13.16672436
sox21b	11.03000919	12.47213191	7.668440152	10.34670903
cdc42ep1	11.02917326	14.55987169	12.52511892	9.395659888
mterfd1	11.02810935	9.947787647	11.88390951	12.7608846
SLC9A3R2 (1 of 3)	11.0275014	11.36154576	8.801260474	11.19932308
NUDT12	11.02286579	14.06828466	15.40078397	15.83142598
rdh14a	11.02172589	11.42654189	11.05533455	13.00694404
DNAJC13 (2 of 2)	11.02035801	13.94529575	9.968972198	10.74248478
tbx20	11.0192941	10.94251112	8.754802507	8.820145401
ADAP1	11.01906612	10.44361356	9.841164862	8.989763582
alg6	11.01906612	10.93507773	12.20655913	13.90869082
barhl1a	11.01906612	9.799734066	9.841164862	9.588119984
C14H5orf24 (1 of 2)	11.01906612	14.19102784	9.202319894	5.314702998
C8H9orf64	11.01906612	12.65520231	12.01388957	16.57893331
CABZ01087282.1	11.01906612	15.92995093	7.604536484	5.880096934
CCDC107	11.01906612	10.75772059	10.92752722	10.79902418
dcbld1	11.01906612	12.10230512	10.1606832	12.3255878
echdc2	11.01906612	11.71804158	16.85491194	14.47832522
eml3	11.01906612	13.82249114	11.31165216	12.04289084
ENSDARG00000060357	11.01906612	15.72685336	9.521646522	5.767187765
ENSDARG00000061570	11.01906612	18.69222528	7.157210809	2.77043594
FDFT1	11.01906612	16.12272775	9.521646522	6.558569657
FP236835.1	11.01906612	11.42672619	13.10025193	13.34329689
hprt1l	11.01906612	10.5664796	13.10025193	8.593987827
IFI30 (2 of 2)	11.01906612	6.266168135	6.965499805	8.254751465
igf1ra	11.01906612	15.5425543	8.754802507	4.805848456
ippk	11.01906612	16.37841198	12.84463725	7.972054497
LMAN2L (2 of 2)	11.01906612	9.276386161	9.480364753	7.56338776
MAN2B2	11.01906612	12.47090325	12.39737548	13.79561204
med29	11.01906612	9.181349278	11.43920389	15.66141203
mrpl22	11.01906612	13.97914535	13.67538494	16.05718778
nrxn1b	11.01906612	11.67264258	10.03287587	8.262893138
PIGB	11.01906612	10.13644845	12.9951943	10.76623133
rap2b	11.01906612	17.26267888	11.31171607	4.014296945
rasa1b	11.01906612	7.495012853	8.499187835	6.841266625
rint1	11.01906612	14.86679107	12.33340791	13.17367871
ripk4	11.01906612	12.28660419	13.93099961	14.58716355
scpp9	11.01906612	12.77941988	9.649709473	17.75336959
TSTD1	11.01906612	10.19855724	24.29604674	25.83850287
ttc4	11.01906612	11.79520145	13.22805926	10.91396876
ZNF462	11.01906612	14.13678248	6.518174129	4.141979858
si:ch73-73d17.3	11.01716628	8.546684738	11.54892648	16.67572875
fzd6	11.01534243	15.25646072	12.5283141	4.340925022
cygb2	11.01435452	8.885057818	8.55414499	7.737302935
med4	10.9838811	10.08429182	10.1606832	12.15630886
hps1	10.98258921	9.589694568	11.51678294	12.42905489
CASKIN2 (1 of 3)	10.97856155	7.236379835	4.929375576	4.678080734
tsg101	10.9767377	10.86737854	10.63024735	7.042151091
MTMR8	10.9626029	11.61108669	11.50266023	12.66482417
hn1a	10.94520038	6.819065324	9.529059348	9.724775699
cyp2ad2	10.94383249	9.835672384	13.35356607	15.66135549
hoxa10b	10.9437565	10.33088397	11.24704556	11.76019387
PRDM12	10.94368051	13.08523346	10.09677953	10.40471845
vax1	10.94322454	8.969221056	8.499187835	8.085133284
snx9	10.94314855	12.0408721	11.75904174	10.12055145
APBA3	10.94307256	10.75108583	9.968972198	11.02518175
cspg4	10.94307256	15.74411604	8.946513511	4.805848456
dazap1	10.94307256	10.44361356	10.86362355	11.42095751
dnajc4	10.94307256	10.01358241	13.29196293	12.4002198
fam131a	10.94307256	10.5664796	10.29635069	9.046302975
GLOD5	10.94307256	11.37254227	12.84463725	19.63415252
hnf4a	10.94307256	12.71663533	14.0598294	16.11372717
lpar6a	10.94307256	13.63813065	13.3558666	13.2302181
pacs1	10.94307256	14.25246086	13.1642195	11.08172114
PHKA2	10.94307256	17.87713196	11.7582749	5.258423686
ptpn2a	10.94307256	9.107199621	8.05186216	10.79902418
rhbdl2	10.94307256	11.42654189	11.76249254	12.77790295
sft2d3	10.94307256	8.907788035	9.841164862	7.23704238
si:ch211-202f5.3	10.94307256	11.49866426	11.6973747	14.36100597
SLC16A7	10.94307256	14.55962596	10.86432649	6.296226871
xrcc5	10.94307256	16.12444787	12.54684616	14.47408476
zgc:91887	10.94307256	9.092087098	21.36561624	23.18115137
znf592	10.94307256	11.85669591	10.22458687	8.65052722
znf652	10.94307256	13.76099669	10.67191255	7.972054497
hoxd9a	10.93174952	7.933276024	11.47224208	10.629406
si:dkey-162b3.5	10.92817782	2.689046192	2.91701073	2.574623058
lox	10.92506208	13.02380044	11.11923822	8.596532099
CABZ01073118.1	10.92331423	13.88386273	9.393839186	7.23704238
NELL2 (2 of 3)	10.92225032	12.58240418	11.40297051	5.02619378
MED11 (1 of 2)	10.90781155	7.723359392	8.491583299	12.59087064
POLR2K	10.90651966	10.90982875	13.29745865	14.36100597
nus1	10.89572857	12.71663533	10.86368745	6.84358474
C19H1orf216	10.8894211	20.88722712	16.35582429	8.085133284
THRAP3 (2 of 3)	10.88896514	11.3206928	10.34383111	11.24545923
tbxas1	10.87543829	10.07507687	13.3558666	14.81332112
TST	10.87323448	10.58730539	9.336645404	18.67716674
bend3	10.87255053	12.47827521	14.96892298	12.77790295
DDX47 (1 of 2)	10.86890284	11.6937141	12.77185098	10.36564972
prdm9	10.86882685	11.75668295	11.11930212	9.950933273
esyt1a	10.86791493	13.40775682	13.10792037	14.19138779
CABZ01043311.1	10.86761095	17.33830293	12.68602835	13.49035585
esama	10.86761095	11.05941816	11.24704556	8.403676228
PCDH9	10.86753496	12.84128293	7.987958492	3.392363616
noa1	10.86745897	13.18880953	13.93112742	8.307106944
slc12a10.2	10.86730698	14.92822409	5.943041118	5.936636328
