X3.3_con_rep1	X3.3_con_rep2	X3.3_con_rep3
LRCH1	55.1068970622835	61.7068530354501	59.8555637949483
znf668	55.1029660131886	63.0435257099058	65.9816710752661
si:ch1073-322p19.1	55.0965851860746	42.9562840696483	51.3075795139693
smchd1	55.0935087107074	54.9701226647939	53.7076152737216
chchd2	55.0916286485066	59.4300113152876	51.7952005359312
INF2	55.0748220020201	58.5292705207718	52.5142942665565
ALG11	54.9999611942636	53.7253566363202	55.8674529495593
pqbp1l	54.9885098764701	63.0812879655979	51.2984650971784
npm1b	54.9820151061924	66.4310219259695	64.000953817106
RPS19BP1	54.9808756745556	48.4611875372737	54.4177057493313
agpat3	54.9758051938239	53.9106693456219	53.4369061397302
skiv2l	54.9721590026383	41.1672418104656	47.8094238706928
ENSDARG00000075451	54.909604086403	46.5575812623976	58.2333096759548
hmgb1b	54.8892082203126	86.2256616369784	110.292716989001
agpat4	54.8800927473224	49.3508217901916	55.236668983638
btf3	54.874908323427	48.2583264934695	43.0500893075044
pkmyt1	54.8741676928631	57.5702203726819	51.2772907677039
ENSDARG00000034227	54.8417507931608	55.435098167716	48.709249711759
UBXN2A	54.8405543899421	46.4329102962945	50.0395647814641
prdm2b	54.8338887049189	41.6599281481189	49.3707114654855
vars2	54.8298437126604	61.4630643740428	54.0572974616842
vps11	54.8114988235163	64.9771751887671	60.1006525429754
adam8a	54.8008451178163	46.9028837449727	42.3380536834141
PGBD4 (5 of 7)	54.7818165696901	45.9522190325299	49.379714720501
gfer	54.7557805070497	73.4270345807102	79.2976041526487
CEP250	54.7555526207223	41.6694797734857	47.0548172739724
LSM5	54.7513367137183	51.6813081050497	51.5142654660917
nsun5	54.728035296954	40.18114722177	45.6076821237897
abi1b	54.7254145942415	54.7678169460326	56.4893448222406
fbxl22	54.7203441135098	55.8920214320537	53.3686592051829
PIGS	54.7174385528881	58.6353380317355	63.2729123975484
bnip2	54.7101461804646	45.240678232801	46.7784394125283
sf3b14	54.620472731586	57.2770075787565	56.898381831771
ATXN1L	54.6076541057762	50.2670006779358	54.6983629394065
metap1	54.5958609584916	67.8137867623158	60.6552978383913
nkain1	54.5864606275922	53.1263251404596	44.7709346832635
ADAD1	54.5816180331879	46.6708124898401	54.2418642931333
NCBP1 (1 of 2)	54.5588293606602	59.78208878783	68.2513818670826
cisd2	54.5382056082425	55.7909518668461	54.2207455396117
SHISA5	54.5264124609579	61.5358122398424	66.4729600903777
clasrp	54.5197467759347	43.1748053448462	47.1905886655494
TIMM44 (1 of 2)	54.5135368635662	50.0601412795638	45.4326743068846
rps27.1	54.4815757464665	55.4108859021437	45.7671287528503
agbl5	54.4622053688492	54.967734755906	53.6580973464622
fer	54.4514946915675	46.4918860541793	51.6525933317611
amt	54.3708227725154	67.3778548721907	62.6604683973752
FASTKD5	54.3509966222435	61.1198721327417	74.9160174855737
fbxo22	54.3489456353493	66.073391172443	54.0629106033144
cxxc1l	54.3414253765985	52.0141157283271	49.5578347808967
SYCP2L	54.3130534691547	58.7347416014441	56.0541872431702
smg6	54.3036531382553	53.9197211753946	57.7186788790767
pdhb	54.2686155457883	41.9835173329071	42.4947215247013
akap9	54.2596140159618	52.3273758245404	41.0566452153565
oaf	54.2575630390155	63.6343939082845	56.9761877808624
ZFP91	54.2517519277199	52.0568759297754	45.2117054039641
tmem104	54.2426364547297	72.0759233838439	59.4676455488092
si:dkey-111e8.1	54.2074279475172	63.3511770058713	55.0881151821205
IKZF4	54.2069152032807	47.5223512900031	51.4703606804625
lap3	54.2037247847497	45.0982367940302	48.5731448743345
ttc1	54.1817906859497	28.6074609992973	43.5737789452204
C5H5orf34	54.1719915539773	62.0456026560379	60.1284403911013
phactr2	54.159400804547	45.7188149891463	60.1312191690052
dachb	54.1458415481732	89.2677443013845	83.5430303964767
sec31a	54.1408280390234	45.6637265269318	40.4035198150809
UIMC1 (1 of 2)	54.1406571242779	35.8113326435983	39.8739391559703
RABL6 (2 of 2)	54.1211728034969	46.3971472229789	53.1479125962042
b3galt2	54.1075565655934	77.2093684605794	66.5402066577734
atpaf2	54.1036255164986	55.2773296946141	60.7586686073637
si:ch1073-280h16.1	54.0989538368398	63.838199003643	62.522084955753
CCDC106 (2 of 2)	54.0985550357669	111.280916378982	82.0224797678697
zgc:158387	54.0935415266171	48.4800686600272	49.5937922447452
ARHGEF37	54.0926299813076	53.9053937322518	57.8976325688957
RECQL5	54.0721771436354	41.0184696376877	44.701131622036
FKBP15	54.0400451117902	43.3360723769218	50.9973560650159
spryd3	54.0356582900406	49.8999293681252	49.6892156919369
BX088691.2	53.9940119841322	63.5211071513933	56.9650726495078
cmt4b2	53.9724766764572	93.1256026824528	99.1725790611747
FNIP2	53.9711663300748	51.7459482028162	57.850948995493
RPAIN	53.9666655651616	75.0463688325361	65.4409196989784
tgfa	53.9448454095252	59.122360019322	63.8770200442708
eri1	53.897501925537	48.4223701609446	51.9749878551735
ppil1	53.8830880954357	60.6228542434578	41.4401174148756
ormdl3	53.8630340588363	44.89059993245	51.338701889658
csgalnact2	53.8555707617195	45.0065522658432	48.4691627698806
mitd1	53.7607698605274	52.5900456188864	49.9968270809754
ptpn9b	53.7460711625689	72.647910449284	69.619099365541
gtf3aa	53.7213454463108	40.3297527858314	51.3338112354151
ssr4	53.7145088465421	60.7294770794643	54.4298212478375
rhot2	53.6956512131614	49.7928067365245	54.7355430643483
tead1a	53.6904667892661	46.6073941214271	53.9013520979145
zgc:110319	53.6567965247111	47.6973349107298	50.4673863742353
plekhg5a	53.6330962969261	27.2783407678319	39.292006205874
si:dkeyp-50f7.2	53.6153211236004	56.5700759982723	52.2049600229792
12-Sep	53.5575518301876	40.2114680831841	51.8876784674908
acsbg2	53.5449610807572	71.9332042876442	56.3576304554833
asl	53.5371559640972	54.9047051140045	52.6406177856254
atp2a3	53.5166461548432	48.5561484964543	55.9130250137744
ska3	53.4960793740073	52.761586199903	60.9581853010454
atic	53.4832607382496	50.3018196996971	54.8655901623894
rhoae	53.4796145470639	49.8643884227897	51.8728953331169
lta4h	53.4592186809735	47.3824088292028	60.3618582482452
C5HXorf57	53.4467418846547	49.9490758330292	45.9059568020955
lmbrd1	53.4395634454471	71.7699380731921	56.830579494977
METTL4	53.4394495022834	59.0579420597209	53.0458756501004
ttc5	53.436373036864	51.6452673743053	47.5536090131115
SECISBP2	53.4187687782838	50.1347217292085	50.1466591195391
tpst1l	53.4164329434284	57.4885872654558	51.78975411229
bckdhb	53.4028736771067	60.8855240276186	53.4717520845214
zgc:152968	53.4016203023062	72.7012218672873	69.1917223803927
tspan7b	53.3934163746254	59.6154906231207	55.11267963485
gpx4b	53.3853833716381	34.1526256904003	48.6842962372291
PRRC2B	53.3743878264992	42.4703727321475	35.331794350647
vdac1	53.3572393505217	29.3885287734661	29.180288998046
CU179656.1	53.3571823789398	22.2763416573521	41.4101621243273
RNF167	53.3244806213283	57.3902943356477	56.3337329141881
galnt12	53.2998688581817	54.4894869304781	60.0456326259916
ngly1	53.2926904189741	61.6979677940236	59.892243746184
fam3a	53.2861386771146	59.0657166408764	51.5423311841123
ola1	53.2735479276842	39.8213506975207	40.6876226944943
lin37	53.273263069775	50.9255632567242	48.1369313521597
CDCP1 (1 of 3)	53.2685344185344	68.6017961249832	59.1119611875464
ENSDARG00000070804	53.2485943250987	60.397946704804	55.7007259101522
nop16	53.2446063143699	27.9131908766421	42.25052199192
trpv4	53.2424983558939	55.0614739959182	70.1943076648195
zgc:123008	53.1809689281317	29.3636501137682	36.4272465983034
spag9a	53.1792597806765	51.7899301234327	59.5988041560379
FP102118.1	53.1763542200548	45.885079966978	36.7392484678788
USP31	53.1752717599998	64.7083967985794	68.0390827733301
TTF1 (1 of 6)	53.1237123690076	54.8740510555276	56.9117199913705
lmf2a	53.1158502807658	61.6652034840876	49.2464442468029
b3gat3	53.1058802340479	76.4158058169279	77.7325929887535
psma5	53.1048547455748	39.2734648285703	47.8713351762227
BICC1 (2 of 2)	53.1043420013383	58.5748073576195	56.3504056210897
glrx	53.0979611642764	31.6252758584972	43.8582708563039
ewsr1a	53.0822369778448	62.3538092770464	63.543010205928
slc26a5	53.0130163666384	75.4750814665485	67.561687667477
arfip2b	53.0047554773237	48.6088490497808	44.294095336939
si:ch73-211l13.2	52.9951842316787	61.9289839285192	49.7220053363418
rpp30	52.9892022056376	48.1874112013299	54.2117422747265
ZNF423	52.967154153726	30.0848536079465	40.9776165953022
scarb2	52.8922933459695	68.2280608942879	59.4659782702233
fuca2	52.8864252630921	52.7003891418467	50.3883577541809
asrgl1	52.8704731903332	53.5791945105955	49.4094477171075
arl6ip4	52.8699604460966	49.2596370474136	50.3939708958111
FBXO2	52.8610728594337	47.8634332900302	56.1753422282318
atp2b1b	52.8441522697835	71.4061987238238	65.1591509997156
pop4	52.7955554109949	96.405920727282	61.0576657631871
zgc:165518	52.7402358956012	56.4129183898472	50.9226623495455
gas2l3	52.6906705199213	101.352775846099	77.9976889811147
MTFMT	52.6832072327523	42.2559053409661	51.8783417468885
BX000999.3	52.6812701890219	49.6510316918792	47.4536839334772
fnta	52.67340810078	22.6858955009969	35.7562258300328
klhl24	52.666685444175	34.0495569530014	47.662203892044
C25H11orf74	52.655006240054	52.5199077899548	51.6108559984239
sirt7	52.6392820536225	44.9517414610576	49.4811403409929
polr3c	52.6356928340186	59.5921668694688	48.5100108978417
surf6	52.6302235522141	34.1637322319983	46.3424482040346
nmnat1	52.5774107963693	46.8981079373819	50.3074395615988
sly1	52.5279023922712	53.9894702778146	54.8926555132584
AFG3L2	52.5275605627802	40.8720853737977	46.2636418877917
zgc:101765	52.5222621957211	43.6899824231242	43.9817044356936
trappc6bl	52.4715573884044	53.6465001746788	53.1194022705607
rpl14	52.4707597862586	48.5123887038178	39.8319239428687
prc1b	52.4496802512383	49.3380492632799	58.8618706235009
pno1	52.4348676101161	32.444605673767	38.2256756193425
TONSL	52.4148135735168	94.105755273838	48.1913399435317
zbtb10	52.4092303485486	56.146361310016	54.3228936376211
hic1	52.3892332835311	25.8198848113849	51.629862885476
znf367	52.3569873085222	90.3112041921	92.4329162714961
PIGV	52.3520307709542	66.8852796138052	60.4957956333777
bcl2l1	52.3352241244676	71.9015506277939	64.636183839517
C25HXorf38 (2 of 2)	52.3181895817058	54.8906553384758	62.7182671021326
CC2D1A	52.3162525479233	58.0339186168017	47.0798819102777
vps36	52.280246438565	38.4466380895738	52.2544779601083
MTMR3 (1 of 2)	52.2698775907743	55.6404581894909	54.2213568652235
PMF1	52.2689660355169	40.0236564060969	41.4799095997323
tmem9b	52.2636676684579	66.3488334835154	60.9687446827411
dnpep	52.2615597199298	38.3844414403292	46.9770669008339
si:ch211-119o8.6	52.2429299728765	37.5716089474127	59.0913981836837
epb41l4b	52.1973526178733	61.2387121604319	51.3319216530177
psen1	52.1812866019507	87.9988215367872	65.5370656236876
strada	52.1765009791282	55.5052915362814	48.461937935487
CRY2	52.1665309324104	50.8988520233664	57.0545494894825
KAZN (3 of 3)	52.1459641515745	51.4811126377475	55.819657866969
glo1	52.141178528752	71.7638294773503	65.4659287593308
si:ch73-248e21.1	52.1316072831071	45.1924202900026	50.9408355973048
prpf18	52.0938920262936	56.0325192178968	50.6850207397234
POP1	52.089847034035	53.1483716353092	50.1178153381785
EPG5	52.0783387546075	35.0410382241498	40.3478885626155
dfnb31a	52.0265514772879	53.3551754940473	64.2115856421423
c1galt1a	51.9985783808649	51.666203208884	52.3521244256752
grb2b	51.9627431862522	69.4636640137211	53.0631596826139
mtm1	51.9431449223076	62.584825411542	57.6708837866167
EIF4G1 (3 of 3)	51.9252558058182	40.0650838192941	40.4809923183248
grsf1	51.8848628747103	39.5009824040922	45.8862830134786
zgc:86841	51.8454384604937	38.2620473140315	49.5965710325187
akap1a	51.8151864908492	41.5035479927168	49.8124825533377
si:dkey-17m8.1	51.8060140462771	51.0523444742864	51.5810118597813
arl5a	51.7987786454355	44.8870458440275	51.1526345074816
rasa1b	51.7896062008635	47.908137134221	44.6892940032942
ppp3ccb	51.7884667692267	45.4427618133971	46.5356848446518
vapb	51.787270366008	51.2242182523659	57.8259399351406
si:ch211-86h15.1	51.7664187272629	50.6647260564086	60.0884259024332
znf653	51.7307544374478	76.6207215725573	59.2019937870497
lmbrd2a	51.7257978998798	62.6964461831195	54.8277986920965
mogs	51.7149732794344	60.5856473229937	52.7307615370344
CTIF	51.6946913565077	37.5875468464205	40.4649865228575
gemin2	51.6945204417622	41.9908476479173	43.8871702037477
dennd5a	51.653899624327	40.0032203671123	38.0223242046525
FNDC3A	51.6516777326352	52.6713455290497	47.472857548388
itpr2	51.6426192312268	39.5511839896333	52.7339293564779
mettl5	51.6160704243498	46.8694530510963	54.5096834973152
wu:fl04e06	51.5667329349972	33.0204800348775	44.6272715458586
emilin1b	51.5628588574842	51.1619660736726	59.2909148773654
POLR1D	51.5376203969895	58.9518745589424	71.6292717405433
ndufs8a	51.5290176682359	60.5417764714598	50.9991344856379
dnajc8	51.5278782365991	44.1115313406577	36.9214255530942
btr12	51.5239471875042	45.4951847092947	45.388102609821
SECISBP2L	51.4056169832205	35.4641975771781	43.5156467847459
mrps18b	51.3836828744726	39.9249192305138	53.0634931383311
CABZ01087282.1	51.3813470396171	46.3408925710448	43.7234998318784
zcchc17	51.3810052101261	39.5918339396223	42.968893235158
vps41	51.3775299336859	35.1080662206191	48.5376875841922
tma7	51.3325222945011	43.4113747501408	42.0802936773522
med10	51.3282494159152	50.2313486635177	48.0512336572404
arl2bp	51.3275657569331	54.2352581215984	44.6561153272192
pigq	51.3237486510019	62.8447185603033	50.8893725116952
exoc7	51.3083093224796	54.804190884025	41.7745718608413
pigu	51.2802222828929	55.8142756103129	58.9852486368074
sort1a	51.2571487425081	47.8135093721032	49.011803718696
etaa1	51.2419373003131	54.6733557824462	55.5448361322051
ZNF407	51.2411966697492	50.8776385211737	50.1220946668096
map2k7	51.2298593050672	42.6800642953677	48.298712161371
si:dkey-30c15.10	51.2251306538265	46.7291218535994	45.9340225299857
zp3a.2	51.1816612473514	62.0717030349041	46.7256980997422
sos1	51.1694693089418	50.4636975862643	39.9157320652604
taf1a	51.1596701769695	34.2918462276263	40.1621546361562
wu:fi34b01	51.150668647143	77.6619601631013	58.7590556140571
SLC22A23 (1 of 3)	51.1472503422847	46.9052161244119	48.353509784413
piwil1	51.1404707140978	71.3795430199147	54.3040534784275
zgc:171731	51.1278229930856	54.5331356540319	52.3435657684129
zgc:113162	51.113124305075	59.090151044614	64.0493046592249
timm50	51.1036100310119	42.4421065723734	44.8960355412391
tmcc3	51.1035530594301	38.4587442325451	41.3515853562299
calm1b	51.0882276740714	56.3629389322862	58.1599497833531
dhrs13b	51.0850372555404	37.1172402006796	45.5427141605916
sugp1	51.0726744023853	35.1723175816889	47.7993090966201
aass	51.0609951982644	57.6551854403503	49.7380111416787
plxnb3	51.0581466191724	37.2691221957346	45.1275082499024
scoca	51.0296037969831	44.5399107776073	55.8674529495593
MSH3 (1 of 2)	51.0234508561964	53.8510827332455	48.876032327119
AAK1 (2 of 2)	51.0134238378968	51.4997161030722	34.2461790071686
si:ch211-63o20.7	51.0082394140014	49.9469100521214	49.635696305941
PLEKHG5 (1 of 2)	51.0077266697648	36.4914419216421	41.127782089583
cc2d2a	50.9888120648023	62.126680428036	58.1555037268634
rps24	50.9723472478068	39.2861818260333	35.6044486429886
anxa11a	50.9278523528586	51.2011721765131	50.4634405013213
vps45	50.9031836081823	55.6643372580004	50.4070867515991
ndrg1b	50.8899091997698	120.457143829761	80.2562846415766
sema3e	50.8660380572393	57.1687187676214	82.2336673623043
lonp2	50.8227395754576	55.8859128260267	49.6967739820476
hs2st1a	50.816928464162	47.4107860478744	70.9584732760841
cln8	50.8090663659723	50.0136048515279	50.109756864492
snai2	50.8009194098733	33.4860663922911	55.6712708031798
rps19	50.7973871717992	49.0047973738571	40.1445927238785
apex1	50.7881577556453	43.7597870651781	61.8312792469598
tm2d3	50.7728323702866	74.1678411212162	54.3225046059511
cd2ap	50.7614950056047	54.2267060772347	58.9835813680912
mef2d	50.7208172165876	42.60653896636	50.5939321971157
evla	50.6997376815672	48.5999638185395	43.9654207703317
samd13	50.6811649160436	45.5984755746738	48.2770376483207
git2b	50.6610539078625	63.6888159763735	62.7871809481142
atp9b	50.6480643573592	47.8715965976972	48.2396352096978
fignl1	50.6478364710319	52.226028601904	47.9745392173366
map2k4b	50.6452157683193	63.0257552474232	54.3702996984111
nfat5	50.6390058559508	67.1001912507617	61.3572186884088
twf1a	50.6200912609362	58.7075305724922	50.2043466723907
dynll2b	50.5657972340157	65.5380557126093	60.3735291391285
srsf5b	50.5529785982579	51.748891436747	45.7387851550655
supt4h1	50.5338930785499	43.8739068147262	44.2246813172513
CU570793.2	50.4654700794372	49.7864204730687	44.2970964285239
polr2i	50.4490052524938	55.263890773577	52.5854867068662
ATG4D (1 of 2)	50.4474670197841	66.2627577657613	59.5271115222828
DOCK1 (1 of 3)	50.4410292210883	47.9146344565743	47.6904919138761
tnk2b	50.4268432673664	50.6514537339028	60.3407394848539
sod2	50.4192090654519	42.462542611358	44.8048914226785
b3gntl1	50.3988131894136	47.1367875839504	43.1267281714553
shq1	50.3687321444625	66.3621613456551	63.5330065837609
enpp4	50.3659974985863	53.5283820705629	55.971935237589
b4galt7	50.3654277827679	53.5323804251307	48.3691265482103
taldo1	50.3528940049193	31.5545826943376	33.7956269681124
si:ch211-212o1.2	50.3495896531726	59.6171565982493	58.465616023911
SNX25	50.3378534774698	55.2445653948633	49.4120597671527
nbeaa	50.3294216734096	65.9245634702163	54.8209073134201
sh2b1	50.3279973739157	49.6941250903901	49.3118568176238
rabggtb	50.3271428001881	46.0392943414723	50.0962519770339
PPIP5K1 (1 of 2)	50.3216165468017	36.4437948435204	43.1432341504983
timm17a	50.3061772182793	65.0127161341026	50.7691067418793
mre11a	50.275868277053	49.1134193922401	41.4554007229556
rps27a	50.2301200073042	42.2333035210736	33.607392133644
pou2f2a	50.2113763170872	32.2209753939155	58.914111762581
hebp2	50.1863657429199	52.6289740541129	50.0839697506691
