X3.3_bap_rep1	X3.3_bap_rep2	X3.3_bap_rep3
LDLRAD4 (2 of 2)	5.00644096028868	4.58452649334549	7.78211452224022
myd88	10.5170453997955	5.05528251446541	10.3466749910665
PFKFB2 (1 of 2)	19.3384935021081	0.561707413374443	10.2140253056616
si:ch211-266i10.1	7.43530835633935	4.49096472805268	4.64273877743944
slc27a1b	1.29029862758285	5.98823365675204	4.73117189712174
CABZ01049025.1	6.96048956531159	6.26452154873037	5.92369251411632
si:dkey-238o14.6	2.87179367232755	8.75214176125847	5.18337465379771
si:ch73-132k15.2	6.70005549790324	2.94719560322223	3.22780886448308
CABZ01079304.1	6.49558451753794	7.52793284486678	10.786364459194
TOX4 (1 of 2)	7.20050131855714	16.3265280220874	7.2072992452855
zgc:114034	5.74997179612657	5.57642154675622	6.10431716128308
WIPF3	3.22196695427775	4.72833092630142	3.18359230464193
dusp16	4.51075373639676	4.39740296275987	5.96923557071349
tomm40l	9.47248370900065	7.77615220835767	7.16325955161313
dgcr6	5.1578734065962	3.3214426633931	5.26177061423531
mgst2	5.30514208073699	5.66048679271225	6.67670052719167
papss2b	4.41212189247334	6.87917556514474	4.28900629871022
PRKD2 (2 of 3)	3.91592906772644	3.08897442375405	6.01601669147243
PTRHD1	4.06463523489402	3.55534707612494	3.31624198416539
SH3RF2	7.18746474439339	4.41044079480099	5.43863685359992
smpd5	15.4276204459907	6.08151473602971	4.11214448126941
zgc:174935	2.4803841694227	4.21027475445747	3.49310822254974
SERBP1 (2 of 3)	5.90408095362258	2.2852835395363	6.51783042858817
hrasa	3.19609703791639	10.8471768043091	3.49210450662527
PDE5A (2 of 2)	6.2456590200185	6.31541914876155	3.53732478239089
scg3	5.45528574093135	5.75404855800506	16.0948277606138
psma1	1.48706167167578	3.88281325514996	4.37989343807735
admp	0.0991374447783852	13.624838489545	1.32649679327405
agpat9	3.7687297899414	6.59610444463998	8.62222915824185
C17H15orf52	2.52919944712062	6.22354149555813	5.26177061423531
CABZ01046433.1	5.99781540807253	6.87678974051841	6.85356676655628
CDK14	5.20471584984545	5.52014414527322	6.72494079457828
egfra	2.35302229438757	3.53927316580659	7.02844326078685
foxn1	7.0407413268964	13.9407030156239	20.3449234923884
mthfd2l	4.65945990356433	6.59610444463998	7.73789796239907
PHF13	9.46762597429624	8.93514857395913	10.8772737032788
phf13	17.2002970959995	5.9879529707369	3.2293078054841
smarcd2	6.64220879811227	6.87823994776191	12.3806367359175
zbtb47a	6.14776079238205	7.95275003988518	14.1603090532267
COQ10A (2 of 2)	5.22142050952312	5.52645956410786	7.84883731063665
si:dkeyp-2e4.5	3.73192501339406	2.19686767084942	7.07553389660597
zgc:173593	5.61231945345216	0.0579895818737901	5.02941259260335
pdgfra	4.65945990356433	3.4617853118325	6.76513364687398
NHS (1 of 2)	10.1317972849323	14.5075937413363	5.17470820858642
pde4d	5.0341498754883	1.38715140824535	10.7857012098358
ccng2	2.77796008095495	10.0146174350102	5.11019624778994
CABZ01068153.1	8.99989550944023	4.91844843371254	8.62222915824185
im:7136021	5.55625722846669	3.42078654579241	6.72604620788814
si:ch211-166e11.5	7.83185813545289	4.4909600503359	8.27154762263964
si:dkeyp-113d7.10	4.710059655048	8.63402003316402	11.1867896260879
SIPA1	4.9073035155103	9.54330004786221	27.8145595812868
AFF2	5.60136476588165	5.28623973254138	8.31271323935379
CABZ01074647.1	16.4538417030973	8.98511055660748	10.2582418674632
CABZ01081749.1	2.59230538742747	6.73766339547698	12.5519759116736
cbln1	6.6542044289794	5.23945884939479	4.2983669447858
CCDC157	4.95999506676959	5.86997158514983	8.22428011967149
FBXL3 (1 of 2)	5.99781540807253	5.73982716958452	10.5951720513354
kif26aa	6.89005241005823	6.97236308308427	9.91419281760163
reep3l	6.49350263094469	13.2026410280003	3.93527382096126
si:dkeyp-117h8.2	8.62495769367997	7.76562650929956	7.11886612560319
si:dkey-238m4.3	4.19693911229252	5.90884649871052	9.04900739310719
CABZ01086952.1	2.77113942498425	3.47410739618561	5.91887290930145
si:ch211-190p8.2	3.25720535928896	3.09090179612289	3.47638109843667
RPAP3 (1 of 2)	4.07667052053022	4.04414648438489	6.26031318390862
pak1ip1	6.80365412765586	5.23945884939479	4.55479203996636
hpse2	8.47625152651239	9.87619280850793	9.10861131551427
wu:fd55e03	7.19098412401342	3.41500442868591	7.48033650142238
acer1	9.51719469668544	8.09309268732421	4.95278529483386
C24H8orf33	4.31248380394106	4.21290851808038	6.19031836991925
CABZ01086835.1	3.42024184383452	6.45576179720095	4.8638215766452
CU929052.2	3.12282950949936	4.6780882586383	4.90803813648635
fam89b	11.0653745998569	9.26261475198378	8.51641893085958
nphs1l	5.25428457223464	10.1049981058031	16.4525397315715
rab11fip3	4.11420395728322	8.84210139852699	5.65985230169708
si:dkey-5i3.5	8.82323258323674	5.42658237998041	10.479324666669
sqrdl	3.72249208548954	2.85363383792942	0.972764315525091
tdo2a	5.70040307373738	5.1470666063307	4.90803813648635
TMEM164	3.66808545578048	4.6780882586383	10.479324666669
txn2	3.0252336517715	8.51412063064167	4.03195775050525
UNKL	7.24179206456432	9.96432799117967	10.788840589478
zgc:153129	3.27153567666694	2.76007207263661	1.76866239168557
si:dkey-16b10.1	4.58359001741563	10.7004251746965	8.57673031794181
ENSDARG00000094625	5.21324167006376	6.92553541976879	11.6626924542825
sh3d19	3.73101790570785	6.73518400851216	4.68969676436716
DCP2 (1 of 2)	9.05590816647426	4.67064074231026	11.8399566452226
trpc5a	2.8749858975534	2.64414436777506	13.18520126023
hint2	6.49697244159352	3.88281325514996	4.38047267480463
CABZ01066511.1	4.65945990356433	4.0968217578436	3.8181795273052
CDH24 (2 of 2)	3.5689480110021	5.3330206146876	14.3724601055174
slc2a12	3.27343911577964	5.12671692275215	0.972764315525091
ENSDARG00000088478	8.44254479536932	10.2985306145608	5.51902255917156
CT583687.1	3.42024184383452	3.69568972456434	11.0118689175207
lamb2l	5.00703578488393	6.97044506714936	1.76866239168557
parla	5.801027579494	3.78925148985715	4.06792350048472
pde11a	6.69965894817308	12.0694677097677	7.91476420176368
TXNDC15	6.3943651861663	8.11391018059454	5.08490437487071
CR356223.3	6.24099127352965e-21	15.9395097817399	1.69374627451571
zgc:153284	3.43426979232369	5.05546963814205	3.38361475614872
B4GALNT2 (2 of 3)	8.03013302500966	4.1167176678818	3.22780886448308
trim25	7.58401452350693	5.9879529707369	2.74142670623041
rnd3a	5.45667366498693	6.73644709207901	8.004523818202
rgmb	8.186522343964	5.3330206146876	19.2137312392707
TOR4A (4 of 4)	6.4420502978471	16.2209435713245	4.24455539161204
ABCA4 (1 of 2)	6.14761208648818	7.01783410149475	25.117570515403
ARHGAP44 (2 of 2)	5.40313944529609	5.42658237998041	5.04068781502955
asb6	4.85804211911099	6.97035150581122	9.55077691392579
B4GALNT4 (1 of 2)	1.9827488955677	8.00261846019503	2.83065572416238
CABZ01066957.1	4.31247884683999	4.51086063809088	3.12382035893338
DNAH2	15.1751669441964	11.0402882885457	4.9522546963275
dnajc4	6.29522774240769	6.31752428937347	7.03127312046769
elk4	9.57122460404887	4.95877355451672	2.78564326607156
fras1	4.21385196001765	4.21097646799477	7.07522438056553
LIPT2	4.26291012445079	4.96115937914305	7.11886612560319
MTSS1L (1 of 2)	3.72019209664668	7.48643820183387	5.12912093471186
pex26	5.15514712745626	5.09911620195576	4.55430565775714
serpinb1l3	3.37067312144533	4.21027943317461	4.20194831498512
si:dkey-98p3.7	4.76748006352213	4.47045131138211	11.6289552244994
slc25a43	9.91567765547859	9.2996652109477	8.39256834641907
h2afy2	4.27729001079999	3.83534937133392	3.05413506098446
snrk1	6.1960902976293	5.19267796724857	2.07817830959338
CR936975.5	4.75859734834272	8.88836769181291	5.61550309296453
ENSDARG00000079847	4.06463523489402	7.76819945760252	7.78211452224022
erbb3b	3.96571093526418	9.02871033925194	8.84331195744761
mecr	2.57757356321824	1.63733089012326	3.53732478239089
rhoua	4.85988607505033	5.56692502741944	8.85852245384476
si:dkeyp-69b9.6	2.9777319456921	3.60212795927153	5.66073663352127
tmem44	5.50212818418061	2.80685295478283	3.00672606527732
U1	0.943268002907055	3.74247060671056	6.19031836991925
si:dkeyp-31a2.1	5.8581803167473	8.80055997432483	7.0564765598124
zgc:103519	2.0323176179569	7.81240739144578	2.21082798911684
krt8	1.88486553923448	89.1573450776341	4.02370694064356
gad1a	12.2930431545593	11.5558603997095	17.1118086330392
PSD (1 of 3)	2.52800484082905	6.62122577847155	5.01999446543952
nxt2	3.44165553232272	6.45066268076391	3.89105283919632
sgcb	5.89867796329415	6.50558343734192	6.32296804944271
tmem19	3.17239823188856	6.03473385388349	3.36045854400654
abcc8	2.57757356321824	6.03473385388349	6.0138500801696
C4H22orf28	4.57768638231353	3.69568972456434	2.03396174975223
cav1	2.82541717516421	5.3330206146876	1.63601271216212
churc1	7.19554444693009	4.35062208061364	5.21834995264383
fundc2	8.17883919217724	4.06993678473521	1.45914647279751
klf15	7.98056430262047	6.92357062266463	5.70393621264683
sfxn4	6.05035825343796	1.35664559524519	0.928547755683939
tspan11	2.29974087461433	2.64055159518432	4.77989854573733
hint3	5.25428457223464	5.00555443666295	7.95898076160483
si:dkey-20i20.11	4.9617795415751	6.50548987500341	5.59715322084611
agmat	6.09695285285092	2.71329119049039	2.07817830959338
C25H19orf40	4.36417406769256	3.84533241122959	7.39641347149476
bcl6ab	5.79954051851576	2.61972942519758	8.93174507614966
HTRA4	1.3383555045082	1.68411177326985	5.74815277248799
prox1b	19.7779202292088	5.00555443666295	3.80262414143781
PRR5	3.42024184383452	4.95877355451672	2.65299358752836
pttg1ipa	4.01506651250483	3.74247060671056	1.63601271216212
trim9	1.09051189256224	11.3358031260442	14.8152447340493
si:ch211-167b20.8	6.17888995027905	3.98496398969776	4.56058440919969
si:ch211-154o6.3	2.61575635063878	4.89706957041266	4.62761671363656
camkmt	4.71964624594746	5.2472244764733	6.0337917478071
gnai3	6.02720966013524	1.64537720221654	2.38769422848145
ENSDARG00000075126	5.99543610867178	7.26801826108943	12.8023742913441
SLC38A8 (1 of 2)	5.76647817991938	8.76472581875888	7.07464956576204
si:ch73-92e7.3	4.73722331462358	7.8362188615416	9.43612337418319
NCAM2 (1 of 2)	3.5212827277256	5.10290545365669	4.92554789405798
FEZ2 (2 of 2)	5.99781540807253	8.28021621790983	9.02017819583197
ANKRD28 (2 of 2)	2.52800484082905	6.68966620993279	5.39442029375877
glb1	6.04827636684471	5.75404855800506	8.04741388128713
impa1	5.5516969065698	4.49096472805268	6.85736939065557
irx3a	3.5193792886129	3.92959881501296	7.11886612560319
LTBP1	3.22196695427775	3.08773005205468	1.2822802334329
pde6b	4.00547496450429	6.48153806340057	7.60524828287561
si:ch211-195b13.1	8.27797663695562	10.9030799614399	5.66560045463327
SLC24A2 (2 of 2)	4.16377267967241	5.3330206146876	7.64946484271676
zgc:111974	4.65945990356433	4.11790122426122	3.22780886448308
FCHSD2 (5 of 5)	4.20534596718387	3.41500442868591	4.64273877743944
FAM83G (1 of 2)	8.819961047453	6.53112579869565	9.05908876864902
msh3	5.07365614770974	6.15196674576437	10.7496204976798
PHF15	5.05600968267787	7.40139055732576	4.20057318000817
BX000999.7	2.08188634034609	5.09911620195576	8.40114635903609
ELMO3	6.93962113244742	5.19267796724857	8.96450954739582
naif1	7.38573963395016	20.9183055496497	16.3835176770994
nxph1	18.7983927023191	6.1572062047088	5.57128653312338
pin1	2.32972995127228	5.20390537884362	4.33322285855138
rab42b	3.81679162294806	4.96317095741646	5.21755405439416
si:ch73-299h12.4	10.862192408664	21.7531104030682	6.63248396735052
ZMAT3	5.40299073940222	7.49490554144932	7.03043300592089
FIBP (2 of 3)	5.93649889763273	3.95160922109664	4.23707394943754
si:ch211-208c9.1	6.00044255028982	3.57514474610787	6.69098247644775
MYOM2 (3 of 3)	4.33795717057225	4.56311020531028	3.0407993465646
CR318663.1	2.74031759307714	4.16216997342444	2.15112679026791
BX649497.1	0.982481818402291	6.99781188309986	2.44673217895237
hyi	2.69584949212757	2.99397648536845	4.06792350048472
si:dkey-91d10.9	5.71403447249638	5.3787255369436	5.30598717407647
C21HXorf40B	8.37711408173401	4.95877355451672	6.98621644607974
kat2b	4.2133414020616	5.28623973254138	5.57128653312338
ENSDARG00000075057	2.57757356321824	1.82445442070888	3.40467510384769
abcc5	3.96549779011564	6.03473385388349	3.89105726112011
plat	4.90729855840922	6.83478050762484	4.28900629871022
atmin	15.9616738578057	5.47336326212663	13.839783216557
C18H19orf54	5.85604886118284	4.81843090607733	9.7718597121513
C2H1orf123	3.92084132850313	4.07099403275795	3.6257579020732
CCDC150	3.66808545578048	6.17507650132252	5.65971965280568
cpla2	8.37993949881637	7.15747503539647	15.3461087518864
dchs1b	6.79091496527985	6.36220003190814	4.9522546963275
efhb	5.40299073940222	5.80082944115165	4.55430565775714
emc4	6.98918985483662	5.73603791788358	4.28900629871022
klhdc5	6.29522774240769	6.59610444463998	4.33322285855138
NFAT5 (1 of 2)	5.35342201701303	6.22185738446911	7.82871877585011
nr1d2b	7.088327299615	5.09911620195576	8.84627446601985
prdm11	5.10736287885281	6.08151473602971	10.0371590682574
si:dkey-15h8.14	5.00644096028868	6.97035150581122	6.58826740750937
SLC6A7	5.10557840506707	9.12227210454475	9.59499347376694
zgc:66118	3.71765417816967	6.45576179720095	2.74142670623041
nop2	10.4160243402296	6.33389759757444	7.91476420176368
tmem167a	3.61851673339129	3.27466178124688	3.53732478239089
zgc:153116	3.22196695427775	6.97035150581122	13.7955224355175
si:dkeyp-85d8.5	3.82004333134727	9.66722260593102	10.9201195569286
si:dkey-29j8.2	0.381980044257251	23.2578174886606	2.23850755580482
CCDC57 (1 of 2)	6.75438281705441	4.65257396558597	4.33131270314428
SLC12A6 (2 of 2)	6.06433663295592	7.93099692923202	3.4999175734789
si:dkey-240n22.7	3.04424821449418	6.75239937375819	6.21578710802702
mis18a	3.91592906772644	4.91199267137014	3.67220297720946
MYOM1	5.92276836195107	5.12054184642489	2.84000310544684
si:ch73-138e16.3	3.05179257356946	10.5908643545582	5.32495607827577
rragd	7.49236195565023	8.70522053560449	15.4315793629965
tectb	5.05343210841203	3.74198408615167	5.13769894732888
cadm1a	2.52800484082905	5.9879529707369	4.9522546963275
ccr6a	2.98011620117416	2.05835883344072	3.89105726112011
ARID3A	7.53583372517331	9.6432707933278	15.6526621622022
gas6	17.9438775028482	12.4437147729397	3.93527382096126
abcc12	9.31906851302254	4.58452181562871	8.62222915824185
ccnd3	9.24223699311533	8.09309268732421	8.93174507614966
cdh23	4.22050408270994	3.22788089810029	8.31271323935379
CR450793.1	0	17.6831736173326	1.90131207120903
idua	5.10617322966231	6.07360876744418	6.45561772896617
mid1ip1a	3.5689480110021	48.3148277226915	2.21082798911684
MSANTD4	5.25428457223464	5.52014414527322	6.63248396735052
NAV1 (2 of 3)	1.3383555045082	5.66048679271225	5.48285341344107
STPG2	8.57538897129078	7.25103680068928	8.13659868194171
KLHDC3	3.66808545578048	3.13431913280748	3.75840758159665
MAD2L2 (2 of 2)	4.96495193941642	4.27751759538859	5.17024233610912
cdkn1bb	7.42479978747022	6.57865517554842	11.5259748538572
mthfd2	2.01634161848489	5.36969682729861	4.68222416505999
cdkn1a	0.19827488955677	20.8642736292852	1.1938471137506
AKAP9 (1 of 2)	5.62124182340063	5.23945884939479	4.8638215766452
SH3TC1 (2 of 2)	5.21279555136238	5.00555443666295	4.20057318000817
trmt2b	5.10557840506707	3.74247060671056	5.79236933134889
si:ch211-122m3.1	9.07241455026707	18.3381059753827	2.69721014638926
cc2d1b	3.96549779011564	7.39137944912868	4.7753884569629
CDA	4.95687223789949	7.20425591854306	5.43863685359992
efna2	10.4116622952373	10.8556441419238	6.67670052719167
ENSDARG00000061570	3.12349868755143	8.18665445261702	3.53732478239089
NMNAT3	3.7220063120191	4.77165002393111	9.94872595445667
si:ch211-102c2.8	4.07020180241955	3.69568972456434	7.08433299168892
sypl2b	7.43530835633935	1.63733089012326	3.44889166368884
si:dkey-174n20.3	11.9988527788785	6.43644129234337	8.37439534046943
LPHN2 (3 of 3)	4.20165805428543	4.29869997857791	16.2224367567774
CCDC84	5.01610686072627	3.87268987174653	6.67095237425548
zgc:174651	4.0664643205499	5.82309714066511	4.12471524992587
chmp2ba	3.81679162294806	5.94365147555551	4.28900629871022
si:dkey-222b8.1	2.37929867366147	3.6956850458472	5.26177061423531
ap3s2	3.37243281176523	3.09041527456362	6.51164010973988
fn3krp	5.15564281410908	5.28623973254138	11.2434310389425
agfg1b	4.51075373639676	4.77165002393111	6.58835584108389
ap5s1	6.2456590200185	4.6780882586383	5.12991683296152
C5H12orf65	5.06552687722159	5.23945884939479	5.43863685359992
CU467828.1	4.8577347931211	6.45576179720095	8.53379603855955
G6PC3	8.18211072796098	5.943557913217	5.26177061423531
IPP (1 of 2)	3.42024184383452	5.47710573365868	5.64305000978086
mbd2	2.28563857266834	3.50856619397872	3.27202542432423
FNBP1 (1 of 3)	6.32040865333245	6.68016969059601	8.90587838940719
slc35f3a	7.16679458741407	7.85918827459237	4.4990349579557
prdm4	4.36216653455613	5.64322464729733	9.7718597121513
zgc:110796	3.18420054499168	4.35062208061364	4.73174671192524
ENTHD2	6.4439339085555	7.67206474400675	10.3024584292649
phldb1	4.01522017549977	8.23455807682307	6.36718460928386
bcl6a	3.77012267109805	4.6780882586383	12.1153373847126
C22H19orf26 (1 of 2)	7.23703346678258	8.09309268732421	19.9086829091609
EHBP1L1 (2 of 2)	3.76722290055887	7.11069415325025	6.2345349297604
itsn2a	3.32110439905613	5.66048679271225	5.61550309296453
neu1	6.25334217180526	8.23343533476324	11.8058214619035
ovca2	4.01506651250483	1.49698824268423	2.6057083978453
PDILT	7.28660218917177	8.23343533476324	7.47259860335215
PPP1R16B	2.37929867366147	6.17507650132252	5.88080245103119
rbms3	8.87661809703371	6.17849150567018	3.53732478239089
TTLL5	5.61891209399086	6.87678974051841	5.65971965280568
ERBB4 (4 of 4)	3.91592906772644	6.55100767358278	11.0009474225308
reep5	5.4848286999077	7.03140055754724	6.64061981503571
BX321870.2	0.0608267710845464	11.4869053723854	2.21046983485548
zgc:198419	4.59836149639392	0.194096220646709	10.7751334491439
C7H4orf52	3.32110439905613	2.43603025539354	3.80262414143781
zgc:173575	6.07221805960777	6.27523437146512	8.0996778542587
CABZ01024684.1	3.65864757077489	5.64663965164499	3.95305772114352
nudt18	7.48755378991704	9.57192994737957	7.69982750412881
si:ch211-161h7.6	2.95747320872641	4.3180766200383	5.31447675409923
NDUFB3	1.53718556389115	3.89608031331983	4.42811159584502
pdhx	3.22196695427775	5.28623973254138	3.27202542432423
fgfr4	0.19827488955677	62.1811491293706	1.54757959247981
CNBD1	5.85247991361135	18.3848868545278	19.1899869494944
CR853282.3	4.60989118117514	3.88281325514996	4.8638215766452
ebp	3.57055403730729	2.99397648536845	4.24478973886907
flot2a	6.09695285285092	5.70726767585884	5.83835455385815
gng2	7.44908846099222	6.87678974051841	5.04068781502955
mao	3.22724106609685	2.99397648536845	8.46079449872057
mrpl10	4.31247884683999	2.94842593977054	4.9522546963275
PDCL3	3.17239823188856	15.9522809589155	7.38416548366985
