X96_bap_rep1	X96_bap_rep2
c2cd2l	13.6001148237171	7.25079510345904
kcnip3l	13.4318138395084	13.4538213077963
BUD13	12.519799393756	14.5406284858132
C13H9orf72	12.7066620773849	9.62905589677804
cdc123	12.519799393756	18.3317502129766
COQ7	12.0837864847829	12.9354184616983
cyp26a1	11.7723486884819	12.7665039432393
FILIP1 (1 of 2)	11.6482095831921	9.83567455404292
foxa3	14.8509735880242	17.6919400544919
ghra	10.5269089426921	12.5293739412395
METTL9	13.8901257013793	13.5154820740788
MIER3 (1 of 2)	13.4541127826591	8.06288415463607
nadl1.1	8.28486824873912	2.90031804138362
NF1 (1 of 2)	8.84483340617644	5.74262972152918
rbmx2	15.0759562532261	15.7790062790539
thsd7a	10.0284216010631	5.10455975201441
USP32	13.0803874348955	7.95307811367629
vangl1	10.2151597069768	7.13478238098294
vegfab	14.6375764066535	19.579351024173
zfyve19	11.7724109724659	11.833297604331
POLDIP3	11.4612223315952	10.6169042216651
stxbp5l	14.2095985897331	8.35291595877444
limch1b	11.4609108921808	9.39703045387773
mphosph6	13.090166575972	14.9391321805627
GK	13.2672501087773	17.0548561934281
cdh18	14.4507137327717	9.6951251414423
REXO4	10.8380352995788	13.7779028436443
syngr2b	17.7972374285248	23.6533697704387
RAI1	12.9584906797429	7.5408269075974
acss3	14.575288855191	18.3339544578103
CCDC167	14.3884261715621	19.6061499630363
nr2f1b	10.7134601771596	11.4852594410065
SYNGAP1 (1 of 2)	7.7859448997277	2.9583592057855
tpd52	11.7723486884819	12.2973484921835
dusp5	12.2719572003059	8.12089051484818
pyya	14.2015634976803	11.833297604331
DNM2 (2 of 2)	14.26385105889	9.33902409263967
selo	18.1608721957975	18.2338934791858
akap17a	9.93573772066596	11.4852594410065
ascc1	14.9120776853076	14.3870856536876
C10H9orf123	12.9558123124763	17.6919400544919
cacng2b	13.8977870700338	10.9293264770514
COQ2	12.0214989235732	6.84475057684458
FNDC7 (5 of 7)	19.4345282043687	14.7930721671634
gfm2	21.1310544605044	9.9190877009164
ints7	13.4585351989494	11.4852594410065
nadkd1	12.722171676393	13.2834566250228
rnls	12.6443745161753	16.614819940035
SYNPO2L (1 of 2)	8.65797072839583	8.17889687608623
tfeb	17.8142419308733	19.0620502902323
tmem19	17.2704092463991	18.3300100240067
TSEN34	13.3918252311966	13.5734884312131
tspan33	16.8176409807606	17.8659591361542
zbtb7a	14.3268237829123	14.5743881908156
zgc:101569	14.0166940185054	20.7662771775378
zgc:113452	12.179522465592	14.7336156457146
zgc:77556	12.9558123124763	13.6314947986068
ZNF800 (1 of 2)	12.1462609076917	12.9354184616983
C17H14orf159	10.7931259738632	10.7311767572232
PTGES3 (3 of 3)	13.396434509186	16.8913362628277
atad3b	13.0180998736859	7.30880146367114
DLG5 (2 of 2)	8.96940852469684	4.83954029115706
BX842614.2	15.0735893253738	16.2998453979174
pddc1	12.8712880921	13.689501155741
tdrd3	13.2049625475677	12.3553548595772
plekha7b	13.3918252311966	10.3862129229578
ampd2	11.3363357697616	8.29989814472187
ascc2	13.6409754662879	16.4790270497659
b3gat2	12.3952242810839	9.45503681408983
bnip4	12.8314863454873	18.5040871126519
cxadr	16.5684907456692	15.4448896480076
ddhd1b	12.7066620773849	7.83642732156924
dnajb4	15.8582879974563	14.1072049566615
eif2d	12.7077832475799	14.7916220131083
elf3	12.831237190057	30.8022476923374
flj11011l	13.1426749863581	15.5752299434352
galm	11.2740482182991	13.4574757066851
hlx1	14.0147008237986	14.0375393190656
hspb7	12.2083616072021	13.689501155741
map3k3	11.8346362496915	14.3422467277937
nubp2	14.6998639678631	14.8496283702426
pax6b	7.28764442564607	4.98854703056425
pld2	13.5164003438687	13.5172802700317
POU6F2	10.5889473484714	11.0792149205477
stard3nl	12.0214989235732	13.5154820740788
TM2D2	13.8278381401697	15.0816538192986
TMEM66	18.3748299622657	20.3794907599735
tsnax	11.6477735660626	11.7172848900625
usp48	15.0735893253738	11.721171316883
wu:fc34e06	7.59908222194709	8.06288415463607
sept4a	9.46770899780376	9.45503681408983
ercc2	15.0735893253738	16.1257683092721
si:ch211-243a20.3	12.7689496385945	12.4713675738458
tcea2	15.509602244094	16.2417810338001
arl6ip6	15.911419286671	14.9076347273769
INTS4	13.6097071128415	13.0868730732156
SLC27A3	10.9626104219981	13.1094375433605
sptlc3	13.4541127826591	17.8079527687605
samd7	7.41221954416648	7.19290475516097
BX539313.3	13.5811794106458	18.272003656613
gch1	18.6240424910882	15.6617174214196
bbip1	11.7100611272722	15.7776721389647
CABZ01087514.1	14.6998639678631	13.689501155741
creb3l3	9.22447607941901	16.8218446359212
mettl3	10.4645590974985	10.3831385836392
MON1B (1 of 2)	14.4510874561701	13.1691260927412
rbm24b	15.7587524791854	19.0260863506558
shank2	12.7711919887317	6.09072589286261
si:ch211-240g9.1	12.2706491586646	11.8376480870152
tecpr1a	15.9459888764655	8.99098592726326
zbtb10	10.5265975032778	6.26468696856785
cryl1	15.532212626659	19.4901372385083
GLT25D1 (2 of 3)	11.7521675177532	14.2370811962254
PLLP	14.4742584335797	20.8919189483833
rpe65b	11.5669866089111	7.45283125728944
disp1	12.7812825692225	10.4501359307973
PHLPP1	9.90372191067576	5.45259791739082
cacna1aa	10.2151597069768	4.23446434062527
eif2ak1	15.0737139030889	15.3136792580951
casp2	12.520795995983	14.0375393190656
chst1	11.4609108921808	12.181335777915
ERMP1 (1 of 2)	12.1460740459925	13.1102496308625
KCNJ3 (1 of 2)	13.9531607093856	12.0073166859932
med21	13.2049625475677	15.1396601764329
med27	12.397404347237	12.9354184616983
nat15	13.3295376699869	12.5293739412395
rab3ab	8.09738269602871	3.65440073234854
SACM1L	16.9422161031799	12.0073166859932
slc7a2	14.2015634976803	20.2729330710736
SORBS1	15.6341773567662	8.52693504146264
tcirg1	12.519799393756	10.8471894714917
zbtb8os	12.8935247512667	19.200105432318
zgc:153924	12.1460740459925	6.84678079970336
loxl2a	6.47012021181797	6.52072704592765
cryzl1	13.7733365253297	14.6176029314461
plcd4b	13.6103299819231	14.464118096044
ufc1	14.9883176582008	25.2338690762986
SLC25A48	14.5130012939814	15.6617174214196
EPN3 (1 of 2)	9.84143434946614	4.46704664440633
C4H7orf23 (1 of 2)	12.6443745161753	12.9935988397814
CABZ01086597.1	19.3091433511687	21.2303280653903
cadm1a	10.2151597069768	4.40849502368412
ccdc85al	12.5820869549656	12.2973484921835
dld	13.2447643039275	12.2393421350492
hivep3b	16.2570529493682	16.5318128297309
jakmip2	7.18069668732813	4.93054067035215
ly75	18.9360408724867	19.0840347008071
nfybb	11.6834020518153	15.7197237785539
PRKG1 (2 of 2)	16.3202125350897	13.8635202374033
PWWP2A	13.975085929138	10.557795742114
rfwd2	12.964781722772	9.9190877009164
TRIP10 (1 of 2)	15.6341773567662	15.2556729009608
mrps22	15.3212446571247	13.240647933273
mapkapk3	12.831237190057	11.4272530838722
cdca8	11.2841387987898	12.9703963030834
hlcs	14.4510874561701	9.16500500995147
bri3bp	11.5854860146001	6.15169057842736
oprl1	12.6443745161753	11.3273661261966
abcc12	14.264847661117	12.2393421350492
adcy8	15.1006844179602	14.9659311194259
CKAP2	11.8346362496915	15.1977245405501
DUSP23 (1 of 2)	17.3242879921576	18.1193309189724
GPRC5B (1 of 2)	10.6513594873962	4.29247070083737
grid2ipb	8.65797072839583	6.49671241249411
HMGA2 (2 of 2)	14.6266138016509	15.6019128683325
hoxa9b	12.5820869549656	11.8120092775518
lrrn3	11.1494730958798	12.5293739412395
RAB21	15.4473146828844	10.6151640326952
rab22a	13.7032630274976	18.0400362247994
setx	16.0703148434545	13.1674439107543
si:dkeyp-101g1.3	12.0214989235732	11.6592785226687
slc33a1	15.1633457025681	16.4158001154624
slc35e1	14.3261386103525	8.46892868022459
steap4	10.5890096422026	12.8194057371703
urod	7.34993198490628	11.7172848900625
dcun1d5	8.08237139423531	11.9747751173736
cacng6a	10.339734829396	12.7012467850511
pdgfab	12.7066620773849	13.5734884312131
BX511021.3	10.8380352995788	6.03266152566754
nsfb	11.026268308833	13.9312716650805
RFX7 (2 of 2)	12.0214989235732	4.58250250497573
nsun5	11.3363357697616	13.6314947986068
erbb3b	11.7723486884819	12.761457387019
noc2l	16.5684907456692	24.8847867975402
CU695176.1	14.1392759364707	17.9239654932885
foxq1a	73.4445068045555	58.4779525412341
rhpn2	14.1040834678475	13.0520112457964
ehbp1l1b	13.8901257013793	16.2997873909344
rictorb	15.5718897955566	15.2559049186332
abcb10	15.0735893253738	15.5503452144907
casp8ap2	12.5820869549656	11.7752912471967
dlx4a	11.5231984533905	11.949310328859
dpagt1	13.5786879050783	16.5898191971247
edem2	15.509602244094	16.5898191971247
eng1b	13.830205068022	13.689501155741
GID4	14.26385105889	14.8496283702426
lmbrd2a	13.1206251986377	11.0216146020347
MTO1	13.2049625475677	15.3136792580951
nrd1	10.7757477383692	13.2254502678885
pogza	10.7134601771596	9.9190877009164
si:ch211-264f5.6	12.4670418376868	9.59123574913592
si:dkey-17e16.15	12.5255298516876	14.0375393190656
si:ch211-57i17.2	10.280125635453	10.715399022009
MGRN1 (2 of 3)	6.9529110829927	10.2806993494917
mapkapk5	15.0735893253738	16.5897611901417
si:ch211-13k12.1	10.7254193941363	14.3275711252558
RABEP2	16.5684907456692	14.9656410947706
si:ch211-278j3.3	12.4131008079442	13.8566174782471
p4ha1a	5.18276716661955	3.85279408766087
tm9sf1	13.5164003438687	11.8913039717247
XRCC6BP1	14.6377632780998	13.4574757066851
rnf14	16.3218943001293	16.126000337204
rnpc3	13.7032630274976	15.3140272999929
cln3	11.6477735660626	14.0955456761998
wu:fe05a04	10.0905845943046	11.0792149205477
R3HDM4	10.9003228607884	8.7009541231249
BX088691.2	13.3295376699869	16.0677619521379
zgc:110053	14.0147008237986	13.805571887252
gprc5c	12.3952242810839	16.4158001154624
IER2	23.6604899507864	12.4713675738458
kdsr	12.3952242810839	12.4832588822393
klhl15	11.5231984533905	9.97709406215445
med31	13.1426749863581	15.4296919826231
mpx	12.3952242810839	17.9819718504227
nr1d4b	4.54699182112127	5.22057247449051
OTOF (2 of 2)	15.9456151530672	12.1256496693208
P4HTM (2 of 2)	13.7655505789601	12.0726898581474
pomt2	16.1324778366961	14.3275711252558
ptk2.2	10.5265975032778	6.26468696856785
si:ch211-270n8.2	10.7757477383692	10.6731703898294
si:dkey-242g16.2	15.0590140348616	7.5408269075974
vwa8	14.5130635779654	10.6731703898294
wdhd1	11.7723486884819	14.9076347273769
l3mbtl1a	14.5131881556805	11.606898781325
zgc:114130	13.4685634954561	15.5457046968916
tspan11	12.0214989235732	11.7174009040284
dhrs12	17.3094012622311	24.8849028115061
CT573380.1	18.1647340269903	12.4313431864998
OPA1 (2 of 2)	43.6831372865162	11.2850214903106
zgc:158398	14.4799888817642	16.4738064725967
adcy6a	9.66902238935613	7.4248141851213
C6H2orf40 (2 of 2)	18.5617549298786	26.8569450664953
lsmd1	14.6061834852391	18.0227503285472
zgc:158642	7.8482324589879	7.07677602077083
ncdn	14.2015634976803	12.645386655508
si:ch211-212o1.2	12.0214989235732	13.7475075128753
ASPSCR1 (2 of 2)	11.0898639019368	11.949310328859
BAZ2B (2 of 2)	11.0871855346702	11.833297604331
ENSDARG00000010933	7.22585516749936	4.75652158766394
ext1c	11.8969238109011	10.3926516262502
MCF2L (2 of 2)	12.5198616874872	11.021208553154
OSBPL10 (1 of 2)	11.7101234210034	9.62905589677804
prrg4	11.0250848449068	16.9387274549341
si:ch73-362m14.4	12.519799393756	6.38069969104395
si:dkey-206f10.1	10.028297033095	8.52693504146264
slco2a1	13.3296622477021	12.877412104564
srd5a2a	12.8935247512667	16.1429381915584
TMEM208	15.3850271216748	17.0538700849772
wdr35	11.3986233309712	11.9497743847227
gnb5a	12.782839756547	7.18466785181181
kif16ba	9.83620220239513	10.0494279932661
zbtb12.2	11.5854860146001	15.0236474519049
CRLS1	12.7066620773849	15.7777301459476
dimt1l	11.4737421336694	12.2973484921835
fbxo44	14.1393382204547	18.8706292983519
DPYSL2 (1 of 2)	8.03957984094167	2.66829259745736
rnf183	18.6862677585667	30.5119258614918
RAB11FIP5 (1 of 2)	11.5231984533905	12.533318375043
atp2c1	15.8876254401798	10.2671258693706
C13H6orf203	13.6264624597598	15.8748907959429
C18H11orf58	13.0181621576699	15.5457046968916
cd151	13.0180998736859	17.459914605436
dcp1b	11.7723486884819	14.44485998289
gclm	13.3296622477021	13.805513880269
irx4a	10.7307138349384	7.59883326780951
josd1	14.2747513799086	11.4272530838722
kcnk6	16.1947653881586	15.9517492276099
l2hgdh	13.1427372800892	12.2393421350492
mgat1a	13.9527247020033	20.2042535419285
pappa2	12.2706491586646	11.5432658084002
ppp1r18	13.093218666637	11.0792149205477
qpctla	13.4541127826591	13.1674439107543
si:dkey-65j6.2	14.519790638124	14.3275711252558
sspn	12.7689496385945	9.80481517048805
twistnb	11.6477735660626	11.5432658084002
UBA6	9.77914679800362	8.12089051484818
zgc:110699	9.09398364224254	12.8194057371703
zgc:113025	12.0837864847829	12.5873802983738
ANAPC15	13.2097586872563	13.2254502678885
PLA2G4C (3 of 5)	7.71929721108535	8.05864969002152
apoob	12.0724501466348	17.3059657244297
tmem203	10.7758723160843	10.1511131438167
twist2	16.6407443194016	16.7638382787869
si:dkey-183c16.7	10.4202726408644	14.3476993328947
zgc:158263	12.3952242810839	14.9656410947706
hddc2	13.2049625475677	14.0955456761998
asf1ba	12.519799393756	16.7058319216527
ENSDARG00000086945	12.7066620773849	10.9632021960197
dph2	13.9824358681252	15.0541007896568
snx30	14.0930585691138	13.6314947986068
mcee	11.7100611272722	17.661370702774
mep1a.1	12.3329367198743	15.9517492276099
NBL1	10.9626104219981	9.22301137118952
si:ch211-267e7.3	9.40542143854356	9.4070655542057
aldh3b1	12.3371099904814	16.2417810338001
ARHGAP32 (2 of 2)	13.2672501087773	12.7036830475571
CLCN5 (1 of 2)	11.3986233309712	5.80063028206894
commd8	14.0507653169336	16.5318708367139
gdpd3	15.5194436789016	15.6037690712683
gna13b	14.3367275017039	14.0991420783651
gpr37b	8.84483340617644	4.64050886621378
jagn1a	9.65457167558437	9.28130776323859
MRPL1	12.3952242810839	12.8810665034527
ormdl2	13.952413262589	15.52029791536
POLRMT	11.8346362496915	10.6731703898294
prox1b	11.7181585130561	9.39703045387773
si:ch211-214j24.14	9.59290699222868	13.6314947986068
si:ch73-269m23.4	14.3294398564478	21.8690941084412
slc43a3b	11.6477735660626	17.6919400544919
slx4	10.3165015680024	10.4411449510329
thbs3b	12.0837864847829	7.90684704378803
zdhhc8a	9.28084632002315	8.29490959753638
zgc:112484	22.3612337529693	25.2327669538818
zgc:113531	11.3375192336877	7.94687143318592
si:dkeyp-55f12.3	15.0600106370886	21.7882332359877
smpd4	15.6722350543552	13.9215265945376
ANO1 (2 of 3)	11.1596882540857	13.0984163397114
wdr91	13.0200930781399	13.8642743179223
kif2c	9.21855876076295	9.86125535960129
dmtf1	12.3391654789194	10.3831385836392
ntng1a	12.5820869549656	8.6429477629128
ZCCHC2	10.028297033095	6.50645748098512
SCO1	14.5803964342939	12.9354184616983
tmco7	8.34653293209482	10.7311767572232
YIPF7	11.8346362496915	15.9554616334816
hmcn1	11.4609108921808	8.816966845601
rin2	13.7656751566752	16.9378573604492
DBNDD2	9.59228411632417	11.6012721655345
gnptg	10.9003228607884	13.2834566250228
GZF1	10.8737883630466	8.76075868134178
il12rb2l	10.7134601771596	14.0955456761998
kcnc1a	12.8935247512667	6.03266152566754
mavs	12.3329367198743	17.7611996432072
numb	14.26385105889	8.95229568513619
pfkfb3	15.5306554393345	24.5366906272327
si:ch211-89f7.1	12.3952242810839	17.3439018911674
si:dkey-71h2.2	13.3596848434912	11.7189670720494
slc25a1	14.2015634976803	13.1674439107543
zdhhc16a	12.0234921280272	12.1233294105212
zgc:92664	12.831237190057	14.6249697362065
zdhhc18a	13.6110774384669	13.1190085929546
PAPD4 (2 of 2)	12.4577609879767	14.7538598673194
SLC6A5 (1 of 2)	6.52100914699668	3.48566602938109
RPAP3 (2 of 2)	13.3248660982663	12.0482691850666
GUCY2C (1 of 2)	12.4575118422935	18.504029105669
pigf	13.8315753936473	16.8898280915302
si:dkey-177p2.6	12.0483448607294	6.43708187317422
kcnj11	13.1426749863581	10.1514611826366
C19H6orf228 (2 of 2)	11.2460188172168	11.9129403404017
CA10	11.131098267906	11.1954596627481
TUSC3	10.7782392439366	10.4611571447059
MAP3K15 (1 of 2)	12.1618950844149	15.0815958123156
SON	13.7655505789601	12.4133612167115
C10H21orf59	15.0113640578953	16.822076663853
wdfy1	10.2774472681864	5.97477117736947
mrc1b	8.03509513676851	10.9051958388854
ints12	11.5233230311056	11.0390745192358
aftphb	10.0907091622727	8.7064647280273
CAMKV (1 of 2)	13.6409754662879	13.9795329619313
cblb	10.0905845943046	11.0792149205477
ccnd2a	10.2803124971522	7.77285235049771
CECR5	10.8552889573576	11.1372212776819
coa5	12.1463231916757	16.166778805069
dll4	12.8935247512667	14.9656410947706
FRMD4B (2 of 2)	15.0113017641641	12.761399380036
gas5	10.028297033095	10.2671258693706
kif26aa	10.7758100321003	9.62905589677804
lhfpl2a	11.6477735660626	8.64433991511468
LRIG3	16.7814519099104	13.1094375433605
mpdu1a	12.0214989235732	13.689501155741
pdzrn4	12.4575118422935	11.0792149205477
praf2	13.6409754662879	16.2417810338001
rfng	14.1074469979268	13.9795329619313
rgs6	12.2083616072021	13.2834566250228
rtn4ip1	12.5058469820725	14.444047895388
SEMA4C	13.8315753936473	8.00487779339802
sfxn5b	10.4020223906056	16.5898191971247
si:ch211-106a19.2	14.7920495568938	15.7779041668965
si:ch211-136a13.1	9.40542143854356	11.4272530838722
si:dkey-238c7.16	12.8737173136835	12.1233294105212
SRPK2	14.4513988955844	7.71484598925966
TESK1 (1 of 2)	10.9003228607884	12.7033930229017
UNCX	12.3952242810839	12.065323053387
uvrag	10.1528721457672	9.04899228850131
parp2	12.7691987842777	13.9127676324456
ENSDARG00000078690	11.7100611272722	12.8194057371703
si:ch1073-219n12.1	9.37595942297839	6.19403522149505
znf526	11.0113192851754	10.5820423942459
ing1	13.1426749863581	13.8635782443863
plekho1a	9.84143434946614	9.99217571562493
ELMO1	13.7655505789601	13.9215265945376
ENSDARG00000034480	10.2151597069768	6.72873785539442
ece1	13.5164003438687	14.3276291322388
shisa9	9.84517160294377	11.6592785226687
brd1	9.71685923484457	7.36680782490919
BX957362.1	14.3927240198844	17.9527366490535
emilin2a	8.03509513676851	6.20668060835575
ENSDARG00000091628	9.74164968356269	10.4411449510329
evx2	9.71692152175273	10.2091195050548
igf2a	12.7066620773849	15.3136792580951
LRRN2	13.3295376699869	8.64457194099463
med16	11.5231984533905	9.86108133967835
neurod6a	12.4575118422935	14.7916220131083
pitpnb	11.8346362496915	9.22301137118952
rbl1	12.7066620773849	9.97709406215445
si:dkey-12l12.1	13.1434847268859	15.8937428704756
snapc3	11.1494730958798	16.1048860211142
stoml2	15.3227395604652	16.3577937480687
map6	8.30803922030046	7.89924821109578
rltpr	12.5360564493079	12.9199887683819
ANXA1 (4 of 4)	8.31464170176919	11.2527119393633
rbm22	6.66003497928885	18.311215956457
c1d	9.96600947188538	14.0375393190656
zgc:194125	12.3629593254105	13.887244836948
dnajb1a	10.9005097224876	10.6731703898294
tnk1	17.5979172365528	19.2580537824693
nxnl2	11.6477735660626	12.2393421350492
dgkh	8.72025828765603	9.91920371385637
anapc2	11.8346362496915	10.6151640326952
BX000348.1	10.1528721457672	4.75652158766394
nenf	18.9977055548677	25.1167542396132
TAMM41	12.2706491586646	15.8937428704756
BX296538.3	16.71517794954	17.9838860603415
ddhd2	14.852904498747	8.99098592726326
ipo13	8.72025828765603	5.74371444082515
edil3	8.09738269602871	4.98854703056425
arhgef16	16.818014704159	14.7916220131083
C17H10orf137	11.0248979734606	13.3555005284013
CABP2 (1 of 2)	11.1497845352941	13.805513880269
ccdc120	8.96940852469684	6.50471728996331
cecr1a	11.2117606570894	14.2695647578621
chp2	12.5821492486968	15.0816538192986
chst10	11.4318848888716	12.993424829092
CHSY3	10.4643099420682	11.021208553154
cyb5r2	12.3952242810839	24.9280015381707
fahd1	10.7761837554986	14.2116744146937
GPN1	13.3918252311966	13.805513880269
